# Ecoflex30, bending actuator, displacement test.
# wall=7mm, 5 chambers, chamber=[8x8x2]mm, tube=[2,2,7]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.03029,7.4432
0.030297,7.4432
0.030304,7.4432
0.030312,7.4432
0.030319,7.4432
0.030326,7.4432
0.030333,7.5402
0.030341,7.5402
0.030348,7.4432
0.030355,7.5402
0.030362,7.5402
0.03037,7.5402
0.030377,7.5402
0.030384,7.5402
0.030391,7.5402
0.030399,7.5402
0.030406,7.5402
0.030413,7.5402
0.03042,7.5402
0.030428,7.5402
0.030435,7.5402
0.030442,7.5402
0.030449,7.5402
0.030457,7.5402
0.030464,7.6382
0.030471,7.5402
0.030478,7.6382
0.030486,7.6382
0.030493,7.6382
0.0305,7.6382
0.030507,7.6382
0.030514,7.6382
0.030522,7.6382
0.030529,7.6382
0.030536,7.6382
0.030543,7.6382
0.030551,7.6382
0.030558,7.6382
0.030565,7.6382
0.030572,7.6382
0.03058,7.6382
0.030587,7.6382
0.030594,7.7352
0.030601,7.6382
0.030609,7.7352
0.030616,7.6382
0.030623,7.7352
0.03063,7.7352
0.030638,7.7352
0.030645,7.7352
0.030652,7.7352
0.030659,7.7352
0.030667,7.7352
0.030674,7.7352
0.030681,7.7352
0.030688,7.7352
0.030696,7.7352
0.030703,7.8552
0.03071,7.8552
0.030717,7.8322
0.030725,7.8552
0.030732,7.8322
0.030739,7.8552
0.030746,7.8322
0.030754,7.8322
0.030761,7.8322
0.030768,7.8322
0.030775,7.8322
0.030783,7.8322
0.03079,7.8322
0.030797,7.9292
0.030804,7.9292
0.030812,7.9522
0.030819,7.9522
0.030826,7.9522
0.030833,7.9522
0.030841,7.9522
0.030848,8.0492
0.030855,7.9522
0.030862,7.9522
0.03087,8.0492
0.030877,8.0492
0.030884,8.0492
0.030891,8.0492
0.030899,8.0492
0.030906,8.0492
0.030913,8.0492
0.03092,8.0492
0.030928,8.1462
0.030935,8.1462
0.030942,8.1462
0.030949,8.1462
0.030957,8.1462
0.030964,8.1462
0.030971,8.1462
0.030978,8.1462
0.030986,8.1462
0.030993,8.1462
0.031,8.2432
0.031007,8.1462
0.031014,8.2432
0.031022,8.2432
0.031029,8.2662
0.031036,8.2432
0.031043,8.2432
0.031051,8.2432
0.031058,8.2432
0.031065,8.2432
0.031072,8.2432
0.03108,8.2432
0.031087,8.2432
0.031094,8.2432
0.031101,8.2432
0.031109,8.2432
0.031116,8.3402
0.031123,8.3402
0.03113,8.3402
0.031138,8.3402
0.031145,8.3642
0.031152,8.3642
0.031159,8.3402
0.031167,8.3402
0.031174,8.3642
0.031181,8.3402
0.031188,8.3642
0.031196,8.3402
0.031203,8.3642
0.03121,8.3642
0.031217,8.3642
0.031225,8.3642
0.031232,8.4612
0.031239,8.4612
0.031246,8.4612
0.031254,8.4612
0.031261,8.4372
0.031268,8.4612
0.031275,8.4612
0.031283,8.4612
0.03129,8.4612
0.031297,8.4612
0.031304,8.4612
0.031312,8.4612
0.031319,8.4612
0.031326,8.4612
0.031333,8.4612
0.031341,8.4612
0.031348,8.5582
0.031355,8.5582
0.031362,8.5582
0.03137,8.5582
0.031377,8.5582
0.031384,8.5582
0.031391,8.5582
0.031399,8.5582
0.031406,8.5582
0.031413,8.5582
0.03142,8.5582
0.031428,8.5582
0.031435,8.5582
0.031442,8.5582
0.031449,8.5582
0.031457,8.5582
0.031464,8.5582
0.031471,8.6542
0.031478,8.6542
0.031486,8.6542
0.031493,8.6542
0.0315,8.6542
0.031507,8.6542
0.031514,8.6542
0.031522,8.6542
0.031529,8.6542
0.031536,8.7512
0.031543,8.7512
0.031551,8.6782
0.031558,8.7512
0.031565,8.7512
0.031572,8.7512
0.03158,8.7512
0.031587,8.7512
0.031594,8.7512
0.031601,8.7752
0.031609,8.8722
0.031616,8.7752
0.031623,8.8482
0.03163,8.8482
0.031638,8.8482
0.031645,8.8482
0.031652,8.8722
0.031659,8.8722
0.031667,8.8722
0.031674,8.8722
0.031681,8.9692
0.031688,8.9692
0.031696,8.9692
0.031703,8.9692
0.03171,8.9692
0.031717,8.9692
0.031725,8.9452
0.031732,8.9692
0.031739,9.0662
0.031746,9.0662
0.031754,9.0662
0.031761,9.0662
0.031768,9.0662
0.031775,9.0662
0.031783,9.0662
0.03179,9.0662
0.031797,9.0662
0.031804,9.0662
0.031812,9.1622
0.031819,9.1622
0.031826,9.1622
0.031833,9.1622
0.031841,9.1622
0.031848,9.1622
0.031855,9.1622
0.031862,9.1622
0.03187,9.1622
0.031877,9.2592
0.031884,9.2592
0.031891,9.2592
0.031899,9.2592
0.031906,9.2842
0.031913,9.2592
0.03192,9.2592
0.031928,9.2592
0.031935,9.3552
0.031942,9.3552
0.031949,9.3802
0.031957,9.3802
0.031964,9.3552
0.031971,9.3802
0.031978,9.3802
0.031986,9.3802
0.031993,9.3802
0.032,9.4772
0.032007,9.4772
0.032014,9.4772
0.032022,9.4772
0.032029,9.4772
0.032036,9.4772
0.032043,9.4772
0.032051,9.4772
0.032058,9.4772
0.032065,9.4772
0.032072,9.5732
0.03208,9.5732
0.032087,9.5732
0.032094,9.5732
0.032101,9.5732
0.032109,9.5732
0.032116,9.5732
0.032123,9.5732
0.03213,9.5732
0.032138,9.6692
0.032145,9.6692
0.032152,9.6692
0.032159,9.6692
0.032167,9.6692
0.032174,9.6692
0.032181,9.6692
0.032188,9.6692
0.032196,9.6692
0.032203,9.6952
0.03221,9.7912
0.032217,9.7912
0.032225,9.7662
0.032232,9.7662
0.032239,9.7912
0.032246,9.7662
0.032254,9.7912
0.032261,9.7662
0.032268,9.7912
0.032275,9.7912
0.032283,9.7912
0.03229,9.7912
0.032297,9.8622
0.032304,9.8882
0.032312,9.8882
0.032319,9.8882
0.032326,9.8882
0.032333,9.8882
0.032341,9.8882
0.032348,9.8882
0.032355,9.9842
0.032362,9.9842
0.03237,9.9842
0.032377,9.9842
0.032384,9.9842
0.032391,9.9842
0.032399,9.9842
0.032406,9.9842
0.032413,9.9842
0.03242,9.9842
0.032428,10.0802
0.032435,10.0802
0.032442,10.0802
0.032449,10.0802
0.032457,10.0802
0.032464,10.0802
0.032471,10.0802
0.032478,10.0802
0.032486,10.0802
0.032493,10.0802
0.0325,10.1762
0.032507,10.1762
0.032514,10.1762
0.032522,10.1762
0.032529,10.1762
0.032536,10.1762
0.032543,10.1762
0.032551,10.1762
0.032558,10.2722
0.032565,10.2722
0.032572,10.2992
0.03258,10.2992
0.032587,10.2992
0.032594,10.2992
0.032601,10.2992
0.032609,10.2722
0.032616,10.2992
0.032623,10.2992
0.03263,10.2992
0.032638,10.2992
0.032645,10.2992
0.032652,10.3952
0.032659,10.3952
0.032667,10.3952
0.032674,10.3952
0.032681,10.3952
0.032688,10.3952
0.032696,10.3952
0.032703,10.3952
0.03271,10.3952
0.032717,10.3952
0.032725,10.3952
0.032732,10.3952
0.032739,10.4912
0.032746,10.4912
0.032754,10.4912
0.032761,10.4912
0.032768,10.4912
0.032775,10.4912
0.032783,10.4912
0.03279,10.5182
0.032797,10.5872
0.032804,10.5872
0.032812,10.6142
0.032819,10.7102
0.032826,10.7102
0.032833,10.7102
0.032841,10.7102
0.032848,10.7102
0.032855,10.8052
0.032862,10.8052
0.03287,10.8052
0.032877,10.8332
0.032884,10.8052
0.032891,10.9012
0.032899,10.9012
0.032906,10.9012
0.032913,10.9012
0.03292,11.0242
0.032928,11.0242
0.032935,11.0242
0.032942,11.0242
0.032949,11.0242
0.032957,11.0242
0.032964,11.1202
0.032971,11.1202
0.032978,11.1202
0.032986,11.1202
0.032993,11.1202
0.033,11.1202
0.033007,11.1202
0.033014,11.2162
0.033022,11.2162
0.033029,11.2162
0.033036,11.2162
0.033043,11.2162
0.033051,11.2442
0.033058,11.2442
0.033065,11.3112
0.033072,11.3402
0.03308,11.3402
0.033087,11.3402
0.033094,11.3402
0.033101,11.3402
0.033109,11.3402
0.033116,11.3402
0.033123,11.3402
0.03313,11.4352
0.033138,11.4352
0.033145,11.4352
0.033152,11.4352
0.033159,11.4352
0.033167,11.4352
0.033174,11.4352
0.033181,11.4352
0.033188,11.4642
0.033196,11.5592
0.033203,11.5592
0.03321,11.5592
0.033217,11.5592
0.033225,11.5592
0.033232,11.5592
0.033239,11.5592
0.033246,11.5592
0.033254,11.5592
0.033261,11.5592
0.033268,11.6552
0.033275,11.6552
0.033283,11.6552
0.03329,11.6552
0.033297,11.6552
0.033304,11.6552
0.033312,11.6552
0.033319,11.6552
0.033326,11.6552
0.033333,11.7502
0.033341,11.7502
0.033348,11.7502
0.033355,11.7502
0.033362,11.7502
0.03337,11.8462
0.033377,11.8462
0.033384,11.8462
0.033391,11.8462
0.033399,11.8752
0.033406,11.8462
0.033413,11.8462
0.03342,11.9702
0.033428,11.9412
0.033435,11.9702
0.033442,11.9412
0.033449,11.9412
0.033457,12.0362
0.033464,11.9702
0.033471,12.0652
0.033478,12.0652
0.033486,12.0652
0.033493,12.0652
0.0335,12.0652
0.033507,12.0652
0.033514,12.1612
0.033522,12.1612
0.033529,12.1612
0.033536,12.2562
0.033543,12.2562
0.033551,12.2562
0.033558,12.2562
0.033565,12.2562
0.033572,12.3512
0.03358,12.3512
0.033587,12.3812
0.033594,12.3812
0.033601,12.3812
0.033609,12.4762
0.033616,12.4762
0.033623,12.4762
0.03363,12.4762
0.033638,12.4762
0.033645,12.5712
0.033652,12.5712
0.033659,12.5712
0.033667,12.5712
0.033674,12.6652
0.033681,12.6652
0.033688,12.6962
0.033696,12.6962
0.033703,12.7912
0.03371,12.7912
0.033717,12.7912
0.033725,12.7912
0.033732,12.7912
0.033739,12.7912
0.033746,12.7912
0.033754,12.8852
0.033761,12.8852
0.033768,12.9162
0.033775,12.9802
0.033783,13.0112
0.03379,13.0112
0.033797,12.9802
0.033804,13.1062
0.033812,13.1062
0.033819,13.1062
0.033826,13.1062
0.033833,13.1062
0.033841,13.2002
0.033848,13.2002
0.033855,13.2002
0.033862,13.2002
0.03387,13.2002
0.033877,13.2952
0.033884,13.3262
0.033891,13.3262
0.033899,13.3262
0.033906,13.3262
0.033913,13.4212
0.03392,13.4212
0.033928,13.4212
0.033935,13.5152
0.033942,13.5152
0.033949,13.5152
0.033957,13.5472
0.033964,13.5472
0.033971,13.5472
0.033978,13.5472
0.033986,13.6422
0.033993,13.6422
0.034,13.6422
0.034007,13.7362
0.034014,13.7362
0.034022,13.7362
0.034029,13.7362
0.034036,13.7362
0.034043,13.8302
0.034051,13.8302
0.034058,13.8302
0.034065,13.8302
0.034072,13.9252
0.03408,13.8302
0.034087,13.9252
0.034094,13.9252
0.034101,13.9572
0.034109,13.9572
0.034116,14.0512
0.034123,14.0512
0.03413,14.0512
0.034138,14.0512
0.034145,14.0512
0.034152,14.1452
0.034159,14.1452
0.034167,14.1452
0.034174,14.2392
0.034181,14.1452
0.034188,14.2392
0.034196,14.2722
0.034203,14.2392
0.03421,14.3332
0.034217,14.3662
0.034225,14.3662
0.034232,14.3662
0.034239,14.3662
0.034246,14.3662
0.034254,14.4602
0.034261,14.4602
0.034268,14.4602
0.034275,14.4602
0.034283,14.5542
0.03429,14.4602
0.034297,14.5542
0.034304,14.5542
0.034312,14.6812
0.034319,14.6812
0.034326,14.6812
0.034333,14.6812
0.034341,14.7752
0.034348,14.7752
0.034355,14.8692
0.034362,14.8692
0.03437,14.9032
0.034377,14.9962
0.034384,14.9962
0.034391,14.9962
0.034399,15.0902
0.034406,15.0902
0.034413,15.0902
0.03442,15.1832
0.034428,15.2182
0.034435,15.2182
0.034442,15.3112
0.034449,15.3112
0.034457,15.3112
0.034464,15.4042
0.034471,15.4042
0.034478,15.5332
0.034486,15.5332
0.034493,15.5332
0.0345,15.6262
0.034507,15.6262
0.034514,15.6262
0.034522,15.6262
0.034529,15.7542
0.034536,15.7542
0.034543,15.7542
0.034551,15.8472
0.034558,15.8472
0.034565,15.8472
0.034572,15.9402
0.03458,15.9762
0.034587,15.9762
0.034594,16.0692
0.034601,16.0692
0.034609,16.0692
0.034616,16.1622
0.034623,16.1622
0.03463,16.2912
0.034638,16.2912
0.034645,16.2912
0.034652,16.3842
0.034659,16.3842
0.034667,16.3842
0.034674,16.5132
0.034681,16.5132
0.034688,16.5132
0.034696,16.6062
0.034703,16.6062
0.03471,16.6982
0.034717,16.6982
0.034725,16.6982
0.034732,16.7912
0.034739,16.8282
0.034746,16.8282
0.034754,16.9202
0.034761,16.9202
0.034768,16.9202
0.034775,17.0132
0.034783,17.0502
0.03479,17.1432
0.034797,17.0502
0.034804,17.1432
0.034812,17.2352
0.034819,17.2352
0.034826,17.2352
0.034833,17.3652
0.034841,17.3652
0.034848,17.3652
0.034855,17.4572
0.034862,17.4572
0.03487,17.4572
0.034877,17.5872
0.034884,17.5872
0.034891,17.5872
0.034899,17.7182
0.034906,17.8102
0.034913,17.9022
0.03492,17.9022
0.034928,18.0322
0.034935,18.1242
0.034942,18.2552
0.034949,18.3472
0.034957,18.4782
0.034964,18.4782
0.034971,18.5692
0.034978,18.7012
0.034986,18.7922
0.034993,18.7922
0.035,18.9242
0.035007,18.9242
0.035014,19.0152
0.035022,19.0562
0.035029,19.1472
0.035036,19.1472
0.035043,19.2382
0.035051,19.2792
0.035058,19.3702
0.035065,19.3702
0.035072,19.4612
0.03508,19.5022
0.035087,19.5932
0.035094,19.6842
0.035101,19.6842
0.035109,19.8172
0.035116,19.8172
0.035123,19.9492
0.03513,19.9072
0.035138,19.9492
0.035145,20.0402
0.035152,20.1302
0.035159,20.1732
0.035167,20.2632
0.035174,20.2632
0.035181,20.3962
0.035188,20.3962
0.035196,20.4872
0.035203,20.4872
0.03521,20.6202
0.035217,20.6202
0.035225,20.7102
0.035232,20.7542
0.035239,20.8442
0.035246,20.8442
0.035254,20.9332
0.035261,21.0672
0.035268,21.0672
0.035275,21.2012
0.035283,21.2012
0.03529,21.2012
0.035297,21.3352
0.035304,21.3352
0.035312,21.4252
0.035319,21.4252
0.035326,21.5592
0.035333,21.6492
0.035341,21.6942
0.035348,21.7832
0.035355,21.8732
0.035362,22.0072
0.03537,22.0072
0.035377,22.1422
0.035384,22.2312
0.035391,22.3662
0.035399,22.4552
0.035406,22.5022
0.035413,22.5912
0.03542,22.7262
0.035428,22.7262
0.035435,22.8622
0.035442,22.9502
0.035449,23.0862
0.035457,23.2222
0.035464,23.2222
0.035471,23.3102
0.035478,23.3982
0.035486,23.5352
0.035493,23.5832
0.0355,23.6712
0.035507,23.8072
0.035514,23.8072
0.035522,23.9442
0.035529,24.0812
0.035536,24.1682
0.035543,24.3052
0.035551,24.3052
0.035558,24.4432
0.035565,24.5802
0.035572,24.6672
0.03558,24.8052
0.035587,24.9422
0.035594,25.1672
0.035601,25.3052
0.035609,25.4432
0.035616,25.6682
0.035623,25.8062
0.03563,25.8932
0.035638,26.0312
0.035645,26.1702
0.035652,26.2562
0.035659,26.3952
0.035667,26.5342
0.035674,26.6732
0.035681,26.8122
0.035688,26.8122
0.035696,26.9512
0.035703,27.0912
0.03571,27.2302
0.035717,27.3162
0.035725,27.4552
0.035732,27.4552
0.035739,27.5952
0.035746,27.7352
0.035754,27.8752
0.035761,28.0162
0.035768,28.0712
0.035775,28.1562
0.035783,28.2972
0.03579,28.4372
0.035797,28.5222
0.035804,28.6632
0.035812,28.7192
0.035819,28.8042
0.035826,28.9452
0.035833,28.9452
0.035841,29.0862
0.035848,29.1702
0.035855,29.3692
0.035862,29.3692
0.03587,29.5102
0.035877,29.6522
0.035884,29.7352
0.035891,29.7942
0.035899,29.9362
0.035906,30.0192
0.035913,30.0782
0.03592,30.1612
0.035928,30.3032
0.035935,30.3862
0.035942,30.5052
0.035949,30.5872
0.035957,30.7302
0.035964,30.7902
0.035971,30.9322
0.035978,31.0152
0.035986,31.0152
0.035993,31.1582
0.036,31.3012
0.036007,31.3612
0.036014,31.4442
0.036022,31.5872
0.036029,31.6482
0.036036,31.7302
0.036043,31.8732
0.036051,31.9352
0.036058,32.0172
0.036065,32.1602
0.036072,32.2222
0.03608,32.3042
0.036087,32.3662
0.036094,32.4472
0.036101,32.5102
0.036109,32.6542
0.036116,32.7352
0.036123,32.7982
0.03613,32.8792
0.036138,32.9422
0.036145,33.0862
0.036152,33.1672
0.036159,33.2312
0.036167,33.3752
0.036174,33.3752
0.036181,33.5202
0.036188,33.5202
0.036196,33.6642
0.036203,33.7292
0.03621,33.8742
0.036217,33.8742
0.036225,34.0192
0.036232,34.1642
0.036239,34.1642
0.036246,34.3092
0.036254,34.3092
0.036261,34.4542
0.036268,34.5202
0.036275,34.6002
0.036283,34.6002
0.03629,34.8112
0.036297,34.8112
0.036304,34.8902
0.036312,34.9572
0.036319,35.0362
0.036326,35.1022
0.036333,35.2482
0.036341,35.2482
0.036348,35.3272
0.036355,35.3942
0.036362,35.5402
0.03637,35.6072
0.036377,35.6862
0.036384,35.6862
0.036391,35.8212
0.036399,35.9002
0.036406,36.0462
0.036413,36.0462
0.03642,36.1142
0.036428,36.1922
0.036435,36.1922
0.036442,36.3392
0.036449,36.4072
0.036457,36.4852
0.036464,36.5542
0.036471,36.7012
0.036478,36.7012
0.036486,36.7702
0.036493,36.8472
0.0365,36.9172
0.036507,36.9942
0.036514,37.0642
0.036522,37.0642
0.036529,37.2112
0.036536,37.2112
0.036543,37.3582
0.036551,37.3582
0.036558,37.4282
0.036565,37.5052
0.036572,37.5752
0.03658,37.7232
0.036587,37.7232
0.036594,37.7942
0.036601,37.8702
0.036609,37.9412
0.036616,38.0172
0.036623,38.0892
0.03663,38.0892
0.036638,38.0892
0.036645,38.1642
0.036652,38.2362
0.036659,38.3122
0.036667,38.3842
0.036674,38.3842
0.036681,38.4562
0.036688,38.5312
0.036696,38.5312
0.036703,38.6032
0.03671,38.7512
0.036717,38.7512
0.036725,38.7512
0.036732,38.8992
0.036739,38.8992
0.036746,38.9722
0.036754,38.9722
0.036761,38.9722
0.036768,39.1202
0.036775,39.1202
0.036783,39.1952
0.03679,39.2682
0.036797,39.2682
0.036804,39.2682
0.036812,39.3412
0.036819,39.4162
0.036826,39.4892
0.036833,39.4892
0.036841,39.4892
0.036848,39.5632
0.036855,39.6382
0.036862,39.6382
0.03687,39.7122
0.036877,39.7862
0.036884,39.8602
0.036891,39.8602
0.036899,40.0082
0.036906,40.0082
0.036913,40.1572
0.03692,40.2322
0.036928,40.2322
0.036935,40.3802
0.036942,40.3802
0.036949,40.4552
0.036957,40.5292
0.036964,40.6042
0.036971,40.6772
0.036978,40.7532
0.036986,40.8282
0.036993,40.9022
0.037,40.9022
0.037007,40.9772
0.037014,41.1262
0.037022,41.1262
0.037029,41.2752
0.037036,41.3522
0.037043,41.3522
0.037051,41.5012
0.037058,41.5012
0.037065,41.5782
0.037072,41.6502
0.03708,41.7272
0.037087,41.8762
0.037094,41.8762
0.037101,41.8762
0.037109,41.9532
0.037116,42.1032
0.037123,42.1032
0.03713,42.1032
0.037138,42.1032
0.037145,42.2522
0.037152,42.3302
0.037159,42.4012
0.037167,42.3302
0.037174,42.4012
0.037181,42.4802
0.037188,42.4802
0.037196,42.4802
0.037203,42.5582
0.03721,42.5582
0.037217,42.6292
0.037225,42.6292
0.037232,42.6292
0.037239,42.7072
0.037246,42.7072
0.037254,42.7782
0.037261,42.7782
0.037268,42.8572
0.037275,42.8572
0.037283,42.8572
0.03729,42.8572
0.037297,42.8572
0.037304,42.9362
0.037312,42.9362
0.037319,43.0072
0.037326,43.0072
0.037333,43.0862
0.037341,43.2352
0.037348,43.2352
0.037355,43.2352
0.037362,43.2352
0.03737,43.3152
0.037377,43.3152
0.037384,43.4642
0.037391,43.4642
0.037399,43.6142
0.037406,43.6942
0.037413,43.6942
0.03742,43.8442
0.037428,43.9242
0.037435,44.0742
0.037442,44.0742
0.037449,44.1552
0.037457,44.2242
0.037464,44.3052
0.037471,44.3052
0.037478,44.4552
0.037486,44.4552
0.037493,44.5362
0.0375,44.5362
0.037507,44.6052
0.037514,44.6052
0.037522,44.6862
0.037529,44.6862
0.037536,44.7682
0.037543,44.7682
0.037551,44.8362
0.037558,44.9182
0.037565,44.9182
0.037572,44.9182
0.03758,45.0002
0.037587,45.0002
0.037594,45.0682
0.037601,45.1502
0.037609,45.1502
0.037616,45.1502
0.037623,45.1502
0.03763,45.2322
0.037638,45.3002
0.037645,45.3832
0.037652,45.3832
0.037659,45.3832
0.037667,45.3832
0.037674,45.4652
0.037681,45.4652
0.037688,45.4652
0.037696,45.5332
0.037703,45.6162
0.03771,45.6162
0.037717,45.6162
0.037725,45.6992
0.037732,45.7662
0.037739,45.7662
0.037746,45.8492
0.037754,45.8492
0.037761,45.8492
0.037768,45.9322
0.037775,45.9322
0.037783,46.0002
0.03779,46.0002
0.037797,46.0002
0.037804,46.0002
0.037812,46.1342
0.037819,46.1502
0.037826,46.1502
0.037833,46.2172
0.037841,46.2342
0.037848,46.3002
0.037855,46.3002
0.037862,46.3842
0.03787,46.3002
0.037877,46.3842
0.037884,46.3842
0.037891,46.3842
0.037899,46.5342
0.037906,46.5342
0.037913,46.5342
0.03792,46.5342
0.037928,46.5342
0.037935,46.6192
0.037942,46.6192
0.037949,46.6192
0.037957,46.7692
0.037964,46.7692
0.037971,46.8532
0.037978,46.8532
0.037986,46.8532
0.037993,46.9382
0.038,47.0042
0.038007,47.0042
0.038014,47.0042
0.038022,47.0892
0.038029,47.1732
0.038036,47.2392
0.038043,47.2392
0.038051,47.3242
0.038058,47.3242
0.038065,47.3892
0.038072,47.3892
0.03808,47.4752
0.038087,47.4752
0.038094,47.5402
0.038101,47.6252
0.038109,47.6252
0.038116,47.7112
0.038123,47.7112
0.03813,47.7962
0.038138,47.7962
0.038145,47.8612
0.038152,47.8612
0.038159,47.9472
0.038167,48.0332
0.038174,48.0982
0.038181,48.0332
0.038188,48.0982
0.038196,48.1842
0.038203,48.1842
0.03821,48.1842
0.038217,48.2702
0.038225,48.3342
0.038232,48.4212
0.038239,48.4212
0.038246,48.4212
0.038254,48.4212
0.038261,48.5082
0.038268,48.5082
0.038275,48.6582
0.038283,48.6582
0.03829,48.6582
0.038297,48.7452
0.038304,48.7222
0.038312,48.7452
0.038319,48.8962
0.038326,48.8962
0.038333,48.8962
0.038341,48.8962
0.038348,48.9832
0.038355,48.9832
0.038362,48.9832
0.03837,48.9832
0.038377,49.1342
0.038384,49.1342
0.038391,49.1972
0.038399,49.2222
0.038406,49.2222
0.038413,49.2222
0.03842,49.3732
0.038428,49.3732
0.038435,49.4612
0.038442,49.4612
0.038449,49.5492
0.038457,49.4612
0.038464,49.4612
0.038471,49.6112
0.038478,49.5232
0.038486,49.6112
0.038493,49.6112
0.0385,49.7002
0.038507,49.7002
0.038514,49.7622
0.038522,49.7002
0.038529,49.7882
0.038536,49.7882
0.038543,49.7882
0.038551,49.7882
0.038558,49.9392
0.038565,49.8502
0.038572,49.9122
0.03858,49.8502
0.038587,49.8502
0.038594,49.9392
0.038601,49.9392
0.038609,49.9392
0.038616,50.0282
0.038623,50.0012
0.03863,50.0282
0.038638,50.0282
0.038645,50.0282
0.038652,50.1792
0.038659,50.1512
0.038667,50.1792
0.038674,50.0902
0.038681,50.1792
0.038688,50.1512
0.038696,50.1792
0.038703,50.2682
0.03871,50.2682
0.038717,50.2682
0.038725,50.2682
0.038732,50.4182
0.038739,50.4182
0.038746,50.4182
0.038754,50.4182
0.038761,50.4182
0.038768,50.5082
0.038775,50.4182
0.038783,50.4802
0.03879,50.5982
0.038797,50.5082
0.038804,50.5082
0.038812,50.6592
0.038819,50.6592
0.038826,50.6592
0.038833,50.6592
0.038841,50.6592
0.038848,50.7482
0.038855,50.8092
0.038862,50.7482
0.03887,50.7482
0.038877,50.8992
0.038884,50.8992
0.038891,50.8992
0.038899,50.9892
0.038906,50.9892
0.038913,50.9892
0.03892,51.1402
0.038928,51.2302
0.038935,51.2302
0.038942,51.2302
0.038949,51.2302
0.038957,51.2302
0.038964,51.3812
0.038971,51.4712
0.038978,51.5622
0.038986,51.5622
0.038993,51.6222
0.039,51.5622
0.039007,51.6532
0.039014,51.5622
0.039022,51.7132
0.039029,51.7132
0.039036,51.8042
0.039043,51.8042
0.039051,51.8042
0.039058,51.8042
0.039065,51.8962
0.039072,51.8962
0.03908,51.8962
0.039087,51.8962
0.039094,51.8632
0.039101,51.9872
0.039109,52.0462
0.039116,52.0462
0.039123,52.0462
0.03913,52.0462
0.039138,52.1382
0.039145,52.1382
0.039152,52.1382
0.039159,52.1382
0.039167,52.1382
0.039174,52.1382
0.039181,52.2302
0.039188,52.2302
0.039196,52.2302
0.039203,52.2302
0.03921,52.2882
0.039217,52.2882
0.039225,52.2882
0.039232,52.3472
0.039239,52.3802
0.039246,52.3802
0.039254,52.3802
0.039261,52.4732
0.039268,52.4732
0.039275,52.4732
0.039283,52.5312
0.03929,52.4392
0.039297,52.5652
0.039304,52.4732
0.039312,52.6232
0.039319,52.5312
0.039326,52.6232
0.039333,52.6232
0.039341,52.7162
0.039348,52.6232
0.039355,52.7162
0.039362,52.7162
0.03937,52.7162
0.039377,52.7742
0.039384,52.8662
0.039391,52.8662
0.039399,52.7742
0.039406,52.8662
0.039413,52.8082
0.03942,52.8662
0.039428,52.8662
0.039435,52.9592
0.039442,52.9592
0.039449,53.0522
0.039457,53.0522
0.039464,53.0522
0.039471,53.0522
0.039478,53.0522
0.039486,53.2022
0.039493,53.1452
0.0395,53.2022
0.039507,53.2022
0.039514,53.3532
0.039522,53.2962
0.039529,53.2962
0.039536,53.3892
0.039543,53.2962
0.039551,53.2962
0.039558,53.3532
0.039565,53.4462
0.039572,53.4462
0.03958,53.4822
0.039587,53.5392
0.039594,53.5392
0.039601,53.6332
0.039609,53.5392
0.039616,53.6332
0.039623,53.6332
0.03963,53.7272
0.039638,53.7272
0.039645,53.7842
0.039652,53.6902
0.039659,53.7842
0.039667,53.8772
0.039674,53.8402
0.039681,53.8772
0.039688,53.9722
0.039696,53.8772
0.039703,53.9722
0.03971,53.9722
0.039717,54.0282
0.039725,54.0282
0.039732,53.9722
0.039739,54.1222
0.039746,54.1222
0.039754,54.1222
0.039761,54.1222
0.039768,54.2162
0.039775,54.2162
0.039783,54.2722
0.03979,54.2162
0.039797,54.2162
0.039804,54.3112
0.039812,54.3672
0.039819,54.3672
0.039826,54.3672
0.039833,54.4612
0.039841,54.4612
0.039848,54.5172
0.039855,54.5172
0.039862,54.5172
0.03987,54.5172
0.039877,54.5562
0.039884,54.5562
0.039891,54.5562
0.039899,54.7062
0.039906,54.7062
0.039913,54.6112
0.03992,54.6512
0.039928,54.7062
0.039935,54.8562
0.039942,54.8012
0.039949,54.8562
0.039957,54.8012
0.039964,54.8012
0.039971,54.8012
0.039978,54.8012
0.039986,54.8012
0.039993,54.8972
0.04,54.9522
0.040007,54.9522
0.040014,55.0062
0.040022,54.9922
0.040029,55.0472
0.040036,55.0472
0.040043,55.1972
0.040051,55.1012
0.040058,55.1422
0.040065,55.1972
0.040072,55.1972
0.04008,55.1422
0.040087,55.1422
0.040094,55.2932
0.040101,55.2382
0.040109,55.3882
0.040116,55.2932
0.040123,55.3472
0.04013,55.3882
0.040138,55.3882
0.040145,55.4422
0.040152,55.4422
0.040159,55.3882
0.040167,55.4842
0.040174,55.5802
0.040181,55.5382
0.040188,55.5382
0.040196,55.4842
0.040203,55.5382
0.04021,55.5382
0.040217,55.5802
0.040225,55.5802
0.040232,55.6342
0.040239,55.4842
0.040246,55.5802
0.040254,55.6772
0.040261,55.7302
0.040268,55.7302
0.040275,55.7302
0.040283,55.7302
0.04029,55.7302
0.040297,55.7302
0.040304,55.7302
0.040312,55.8272
0.040319,55.8802
0.040326,55.8272
0.040333,55.8272
0.040341,55.9232
0.040348,55.9232
0.040355,55.9232
0.040362,55.9232
0.04037,55.9772
