# Ecoflex30, bending actuator, displacement test.
# wall=7mm, 7 chambers, chamber=[8x8x2]mm, tube=[2,2,7]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.020638,3.7239
0.020645,3.7239
0.020652,3.7239
0.020659,3.7239
0.020667,3.7239
0.020674,3.7239
0.020681,3.7239
0.020688,3.8075
0.020696,3.7239
0.020703,3.7239
0.02071,3.8075
0.020717,3.7239
0.020725,3.8075
0.020732,3.8075
0.020739,3.8075
0.020746,3.8075
0.020754,3.7239
0.020761,3.8075
0.020768,3.7239
0.020775,3.8075
0.020783,3.8075
0.02079,3.8075
0.020797,3.8075
0.020804,3.7119
0.020812,3.8075
0.020819,3.8075
0.020826,3.8075
0.020833,3.8075
0.020841,3.8075
0.020848,3.8075
0.020855,3.8075
0.020862,3.8075
0.02087,3.8075
0.020877,3.8075
0.020884,3.8075
0.020891,3.8075
0.020899,3.8075
0.020906,3.8075
0.020913,3.8075
0.02092,3.8075
0.020928,3.8075
0.020935,3.8075
0.020942,3.8075
0.020949,3.8075
0.020957,3.8075
0.020964,3.8075
0.020971,3.8075
0.020978,3.8911
0.020986,3.8911
0.020993,3.8911
0.021,3.8911
0.021007,3.8911
0.021014,3.8911
0.021022,3.8911
0.021029,3.8911
0.021036,3.8911
0.021043,3.8911
0.021051,3.8911
0.021058,3.8911
0.021065,3.8911
0.021072,3.8911
0.02108,3.8911
0.021087,3.9747
0.021094,3.8911
0.021101,3.9747
0.021109,3.8911
0.021116,3.8911
0.021123,3.9871
0.02113,3.8911
0.021138,3.8911
0.021145,3.9747
0.021152,3.9747
0.021159,3.8911
0.021167,3.9747
0.021174,3.9034
0.021181,3.9034
0.021188,3.9034
0.021196,3.9034
0.021203,3.9034
0.02121,3.9747
0.021217,3.9747
0.021225,3.9747
0.021232,3.9871
0.021239,3.9871
0.021246,3.9747
0.021254,3.9747
0.021261,3.9747
0.021268,3.9747
0.021275,3.9747
0.021283,3.9747
0.02129,3.9747
0.021297,3.9871
0.021304,3.9747
0.021312,3.9871
0.021319,3.9747
0.021326,3.9747
0.021333,3.9747
0.021341,3.9871
0.021348,3.9871
0.021355,4.0583
0.021362,3.9747
0.02137,3.9747
0.021377,3.9871
0.021384,3.9747
0.021391,3.9871
0.021399,3.9747
0.021406,4.0583
0.021413,4.0583
0.02142,3.9747
0.021428,4.0583
0.021435,4.0583
0.021442,4.0707
0.021449,4.0583
0.021457,4.0707
0.021464,4.0707
0.021471,4.0583
0.021478,4.0707
0.021486,4.0707
0.021493,4.0583
0.0215,4.0583
0.021507,4.0707
0.021514,4.0707
0.021522,4.1544
0.021529,4.1418
0.021536,4.1418
0.021543,4.1544
0.021551,4.1544
0.021558,4.1544
0.021565,4.1544
0.021572,4.0707
0.02158,4.1544
0.021587,4.1418
0.021594,4.0707
0.021601,4.1544
0.021609,4.1544
0.021616,4.0707
0.021623,4.1544
0.02163,4.1544
0.021638,4.1544
0.021645,4.1544
0.021652,4.1544
0.021659,4.1544
0.021667,4.1544
0.021674,4.1418
0.021681,4.1544
0.021688,4.1544
0.021696,4.1544
0.021703,4.238
0.02171,4.238
0.021717,4.238
0.021725,4.1544
0.021732,4.1544
0.021739,4.238
0.021746,4.238
0.021754,4.238
0.021761,4.238
0.021768,4.238
0.021775,4.238
0.021783,4.238
0.02179,4.238
0.021797,4.238
0.021804,4.238
0.021812,4.238
0.021819,4.238
0.021826,4.238
0.021833,4.238
0.021841,4.238
0.021848,4.238
0.021855,4.238
0.021862,4.3215
0.02187,4.238
0.021877,4.3215
0.021884,4.3215
0.021891,4.3215
0.021899,4.3215
0.021906,4.3215
0.021913,4.3215
0.02192,4.238
0.021928,4.3215
0.021935,4.3215
0.021942,4.3215
0.021949,4.3215
0.021957,4.3215
0.021964,4.238
0.021971,4.238
0.021978,4.3215
0.021986,4.3215
0.021993,4.3215
0.022,4.3215
0.022007,4.3215
0.022014,4.3215
0.022022,4.3215
0.022029,4.3087
0.022036,4.3087
0.022043,4.3215
0.022051,4.3215
0.022058,4.3215
0.022065,4.3215
0.022072,4.3215
0.02208,4.3215
0.022087,4.3215
0.022094,4.4051
0.022101,4.4051
0.022109,4.4051
0.022116,4.3215
0.022123,4.4051
0.02213,4.4051
0.022138,4.4051
0.022145,4.4051
0.022152,4.4051
0.022159,4.4051
0.022167,4.4051
0.022174,4.4051
0.022181,4.4051
0.022188,4.4051
0.022196,4.4051
0.022203,4.4051
0.02221,4.4051
0.022217,4.4051
0.022225,4.4051
0.022232,4.4051
0.022239,4.4051
0.022246,4.4051
0.022254,4.4051
0.022261,4.4051
0.022268,4.4051
0.022275,4.4051
0.022283,4.4051
0.02229,4.4051
0.022297,4.4051
0.022304,4.4051
0.022312,4.4051
0.022319,4.4051
0.022326,4.4051
0.022333,4.4051
0.022341,4.4051
0.022348,4.4051
0.022355,4.4885
0.022362,4.4051
0.02237,4.4885
0.022377,4.4885
0.022384,4.4885
0.022391,4.4885
0.022399,4.4885
0.022406,4.4885
0.022413,4.4885
0.02242,4.4885
0.022428,4.4051
0.022435,4.4051
0.022442,4.4885
0.022449,4.4885
0.022457,4.4885
0.022464,4.4885
0.022471,4.4885
0.022478,4.4885
0.022486,4.4885
0.022493,4.4885
0.0225,4.4885
0.022507,4.4885
0.022514,4.4885
0.022522,4.4885
0.022529,4.4885
0.022536,4.4885
0.022543,4.4885
0.022551,4.4885
0.022558,4.4885
0.022565,4.572
0.022572,4.4885
0.02258,4.572
0.022587,4.572
0.022594,4.572
0.022601,4.572
0.022609,4.572
0.022616,4.572
0.022623,4.572
0.02263,4.4885
0.022638,4.4885
0.022645,4.572
0.022652,4.572
0.022659,4.572
0.022667,4.572
0.022674,4.572
0.022681,4.572
0.022688,4.572
0.022696,4.572
0.022703,4.572
0.02271,4.6687
0.022717,4.6554
0.022725,4.572
0.022732,4.572
0.022739,4.572
0.022746,4.6554
0.022754,4.6554
0.022761,4.6554
0.022768,4.6554
0.022775,4.6554
0.022783,4.6687
0.02279,4.7388
0.022797,4.6687
0.022804,4.6554
0.022812,4.6554
0.022819,4.6554
0.022826,4.6554
0.022833,4.6554
0.022841,4.6554
0.022848,4.6554
0.022855,4.6554
0.022862,4.6554
0.02287,4.6554
0.022877,4.6554
0.022884,4.7522
0.022891,4.7388
0.022899,4.7522
0.022906,4.7388
0.022913,4.7522
0.02292,4.7388
0.022928,4.7388
0.022935,4.7522
0.022942,4.7522
0.022949,4.8357
0.022957,4.8357
0.022964,4.7522
0.022971,4.7522
0.022978,4.8357
0.022986,4.7522
0.022993,4.8221
0.023,4.7388
0.023007,4.8357
0.023014,4.8357
0.023022,4.8357
0.023029,4.8357
0.023036,4.8357
0.023043,4.7522
0.023051,4.8221
0.023058,4.8357
0.023065,4.8357
0.023072,4.8357
0.02308,4.8357
0.023087,4.8221
0.023094,4.8357
0.023101,4.8357
0.023109,4.8357
0.023116,4.8357
0.023123,4.9191
0.02313,4.8357
0.023138,4.9191
0.023145,4.8357
0.023152,4.9191
0.023159,4.9191
0.023167,4.9191
0.023174,4.9191
0.023181,4.9191
0.023188,4.9191
0.023196,4.9191
0.023203,4.9054
0.02321,4.9054
0.023217,4.9191
0.023225,4.9191
0.023232,4.9191
0.023239,4.9191
0.023246,4.9191
0.023254,4.9191
0.023261,4.9191
0.023268,4.9191
0.023275,4.9191
0.023283,5.0025
0.02329,5.0025
0.023297,4.9191
0.023304,4.9191
0.023312,4.9191
0.023319,4.9191
0.023326,4.9191
0.023333,4.9191
0.023341,4.9191
0.023348,5.0025
0.023355,5.0025
0.023362,5.0025
0.02337,5.0025
0.023377,4.9191
0.023384,4.9191
0.023391,5.0025
0.023399,5.0025
0.023406,5.0025
0.023413,5.0025
0.02342,5.0025
0.023428,5.0025
0.023435,5.0025
0.023442,5.0025
0.023449,4.9191
0.023457,5.0025
0.023464,5.0025
0.023471,5.0025
0.023478,5.0025
0.023486,5.0025
0.023493,5.0025
0.0235,5.0858
0.023507,5.0858
0.023514,5.0025
0.023522,5.0025
0.023529,5.0025
0.023536,5.0858
0.023543,5.0858
0.023551,5.0858
0.023558,5.0858
0.023565,5.0858
0.023572,5.0858
0.02358,5.0025
0.023587,5.0025
0.023594,5.0858
0.023601,5.0858
0.023609,5.0858
0.023616,5.0997
0.023623,5.0858
0.02363,5.0858
0.023638,5.0858
0.023645,5.0858
0.023652,5.0858
0.023659,5.0858
0.023667,5.0858
0.023674,5.1691
0.023681,5.0858
0.023688,5.0858
0.023696,5.1691
0.023703,5.0858
0.02371,5.1691
0.023717,5.1691
0.023725,5.1691
0.023732,5.1691
0.023739,5.0858
0.023746,5.1691
0.023754,5.1691
0.023761,5.1691
0.023768,5.1691
0.023775,5.1691
0.023783,5.1691
0.02379,5.1691
0.023797,5.1691
0.023804,5.1691
0.023812,5.2523
0.023819,5.2523
0.023826,5.1691
0.023833,5.2523
0.023841,5.2523
0.023848,5.1691
0.023855,5.2523
0.023862,5.2523
0.02387,5.2523
0.023877,5.155
0.023884,5.2523
0.023891,5.2523
0.023899,5.2523
0.023906,5.2523
0.023913,5.2523
0.02392,5.2523
0.023928,5.2523
0.023935,5.2523
0.023942,5.2523
0.023949,5.2523
0.023957,5.2523
0.023964,5.3355
0.023971,5.2523
0.023978,5.2523
0.023986,5.2665
0.023993,5.3498
0.024,5.2523
0.024007,5.2523
0.024014,5.2523
0.024022,5.3355
0.024029,5.3355
0.024036,5.3355
0.024043,5.3498
0.024051,5.3355
0.024058,5.3355
0.024065,5.3498
0.024072,5.3498
0.02408,5.3355
0.024087,5.3498
0.024094,5.4331
0.024101,5.3498
0.024109,5.4331
0.024116,5.3355
0.024123,5.4331
0.02413,5.4331
0.024138,5.4331
0.024145,5.4331
0.024152,5.4331
0.024159,5.4187
0.024167,5.4187
0.024174,5.4331
0.024181,5.4331
0.024188,5.4331
0.024196,5.4187
0.024203,5.4331
0.02421,5.5164
0.024217,5.5164
0.024225,5.5164
0.024232,5.5164
0.024239,5.5164
0.024246,5.5164
0.024254,5.5164
0.024261,5.5164
0.024268,5.5164
0.024275,5.5164
0.024283,5.5164
0.02429,5.5018
0.024297,5.5164
0.024304,5.5164
0.024312,5.5164
0.024319,5.5164
0.024326,5.5164
0.024333,5.5848
0.024341,5.5998
0.024348,5.5998
0.024355,5.5998
0.024362,5.5998
0.02437,5.5998
0.024377,5.5998
0.024384,5.5998
0.024391,5.5998
0.024399,5.5998
0.024406,5.5998
0.024413,5.5998
0.02442,5.5998
0.024428,5.6828
0.024435,5.5998
0.024442,5.5998
0.024449,5.6828
0.024457,5.6828
0.024464,5.6828
0.024471,5.5998
0.024478,5.6828
0.024486,5.6828
0.024493,5.6828
0.0245,5.6828
0.024507,5.6828
0.024514,5.6828
0.024522,5.6828
0.024529,5.6828
0.024536,5.6828
0.024543,5.6828
0.024551,5.6828
0.024558,5.6828
0.024565,5.6828
0.024572,5.6828
0.02458,5.6978
0.024587,5.6828
0.024594,5.6828
0.024601,5.7658
0.024609,5.7658
0.024616,5.7658
0.024623,5.7658
0.02463,5.6828
0.024638,5.7658
0.024645,5.7658
0.024652,5.6828
0.024659,5.6828
0.024667,5.7658
0.024674,5.7658
0.024681,5.7658
0.024688,5.7658
0.024696,5.7658
0.024703,5.7658
0.02471,5.7658
0.024717,5.7658
0.024725,5.7808
0.024732,5.8488
0.024739,5.7658
0.024746,5.8488
0.024754,5.8488
0.024761,5.8488
0.024768,5.8488
0.024775,5.8488
0.024783,5.7658
0.02479,5.8488
0.024797,5.7658
0.024804,5.8488
0.024812,5.8488
0.024819,5.8488
0.024826,5.8488
0.024833,5.8638
0.024841,5.8638
0.024848,5.8638
0.024855,5.8488
0.024862,5.8488
0.02487,5.8488
0.024877,5.9468
0.024884,5.9318
0.024891,5.8638
0.024899,5.8488
0.024906,5.8638
0.024913,5.9318
0.02492,5.9318
0.024928,5.8638
0.024935,5.8638
0.024942,5.9318
0.024949,5.8488
0.024957,5.9318
0.024964,5.9318
0.024971,5.9318
0.024978,5.9468
0.024986,5.9318
0.024993,5.9468
0.025,5.9318
0.025007,5.8638
0.025014,5.9318
0.025022,5.9318
0.025029,5.9468
0.025036,5.9468
0.025043,5.9468
0.025051,5.9468
0.025058,6.0148
0.025065,5.9318
0.025072,5.9318
0.02508,5.9468
0.025087,6.0298
0.025094,5.9468
0.025101,6.0148
0.025109,6.0298
0.025116,5.9468
0.025123,6.0148
0.02513,6.0148
0.025138,5.9468
0.025145,6.0298
0.025152,6.0298
0.025159,6.0298
0.025167,6.0298
0.025174,6.0298
0.025181,6.0298
0.025188,6.0298
0.025196,6.0298
0.025203,6.0148
0.02521,5.9318
0.025217,6.0298
0.025225,6.0298
0.025232,6.1128
0.025239,6.0298
0.025246,6.1128
0.025254,6.1128
0.025261,6.1128
0.025268,6.0298
0.025275,6.1128
0.025283,6.0298
0.02529,6.1128
0.025297,6.1128
0.025304,6.1128
0.025312,6.1128
0.025319,6.1958
0.025326,6.1128
0.025333,6.1958
0.025341,6.1958
0.025348,6.1958
0.025355,6.1958
0.025362,6.1958
0.02537,6.2118
0.025377,6.2788
0.025384,6.2788
0.025391,6.1958
0.025399,6.2788
0.025406,6.2788
0.025413,6.1958
0.02542,6.2788
0.025428,6.2788
0.025435,6.2788
0.025442,6.2788
0.025449,6.2788
0.025457,6.2788
0.025464,6.2788
0.025471,6.2788
0.025478,6.2788
0.025486,6.3778
0.025493,6.3618
0.0255,6.2788
0.025507,6.2788
0.025514,6.2788
0.025522,6.3618
0.025529,6.3618
0.025536,6.3618
0.025543,6.3618
0.025551,6.3778
0.025558,6.4608
0.025565,6.3778
0.025572,6.3778
0.02558,6.4448
0.025587,6.3618
0.025594,6.3618
0.025601,6.4608
0.025609,6.3618
0.025616,6.4608
0.025623,6.3778
0.02563,6.4608
0.025638,6.4608
0.025645,6.4608
0.025652,6.4608
0.025659,6.4608
0.025667,6.3778
0.025674,6.4608
0.025681,6.4608
0.025688,6.4608
0.025696,6.4608
0.025703,6.4608
0.02571,6.4608
0.025717,6.4608
0.025725,6.5438
0.025732,6.5438
0.025739,6.4608
0.025746,6.5438
0.025754,6.5438
0.025761,6.5438
0.025768,6.5438
0.025775,6.5438
0.025783,6.5438
0.02579,6.5438
0.025797,6.5438
0.025804,6.5438
0.025812,6.6268
0.025819,6.5438
0.025826,6.5438
0.025833,6.6268
0.025841,6.6268
0.025848,6.6268
0.025855,6.6268
0.025862,6.6268
0.02587,6.6268
0.025877,6.6268
0.025884,6.6268
0.025891,6.6268
0.025899,6.6268
0.025906,6.6268
0.025913,6.6268
0.02592,6.6268
0.025928,6.6268
0.025935,6.6268
0.025942,6.6268
0.025949,6.6268
0.025957,6.6268
0.025964,6.6268
0.025971,6.6268
0.025978,6.6268
0.025986,6.6268
0.025993,6.7098
0.026,6.7098
0.026007,6.7098
0.026014,6.6268
0.026022,6.7098
0.026029,6.7098
0.026036,6.7098
0.026043,6.7098
0.026051,6.7098
0.026058,6.7098
0.026065,6.7098
0.026072,6.7098
0.02608,6.7098
0.026087,6.7098
0.026094,6.7098
0.026101,6.7098
0.026109,6.7098
0.026116,6.7098
0.026123,6.7098
0.02613,6.7098
0.026138,6.7098
0.026145,6.7928
0.026152,6.7098
0.026159,6.7928
0.026167,6.7928
0.026174,6.7928
0.026181,6.7928
0.026188,6.7928
0.026196,6.7928
0.026203,6.7928
0.02621,6.7928
0.026217,6.7928
0.026225,6.7928
0.026232,6.7928
0.026239,6.7928
0.026246,6.7928
0.026254,6.7928
0.026261,6.7928
0.026268,6.7928
0.026275,6.7928
0.026283,6.7928
0.02629,6.7928
0.026297,6.7928
0.026304,6.8748
0.026312,6.8748
0.026319,6.8748
0.026326,6.8748
0.026333,6.8918
0.026341,6.8748
0.026348,6.8918
0.026355,6.8918
0.026362,6.8748
0.02637,6.8748
0.026377,6.8918
0.026384,6.8748
0.026391,6.8748
0.026399,6.8748
0.026406,6.8748
0.026413,6.9748
0.02642,6.9748
0.026428,6.9578
0.026435,6.9578
0.026442,6.9578
0.026449,6.9748
0.026457,6.9748
0.026464,6.9748
0.026471,6.9748
0.026478,6.9748
0.026486,7.0408
0.026493,6.9578
0.0265,7.0408
0.026507,7.0408
0.026514,7.0578
0.026522,7.0408
0.026529,7.0578
0.026536,7.0408
0.026543,7.0578
0.026551,7.0408
0.026558,7.0408
0.026565,7.0578
0.026572,7.1398
0.02658,7.0408
0.026587,7.0408
0.026594,7.1398
0.026601,7.1398
0.026609,7.1398
0.026616,7.1398
0.026623,7.1398
0.02663,7.1398
0.026638,7.1398
0.026645,7.1398
0.026652,7.1398
0.026659,7.1398
0.026667,7.2228
0.026674,7.2228
0.026681,7.2228
0.026688,7.2228
0.026696,7.2228
0.026703,7.2228
0.02671,7.2228
0.026717,7.3058
0.026725,7.2228
0.026732,7.3058
0.026739,7.2058
0.026746,7.3058
0.026754,7.3058
0.026761,7.3058
0.026768,7.2228
0.026775,7.3058
0.026783,7.3058
0.02679,7.3058
0.026797,7.3058
0.026804,7.4048
0.026812,7.3058
0.026819,7.3058
0.026826,7.3058
0.026833,7.4048
0.026841,7.3058
0.026848,7.3878
0.026855,7.3058
0.026862,7.2878
0.02687,7.4048
0.026877,7.3878
0.026884,7.4048
0.026891,7.4048
0.026899,7.3878
0.026906,7.3878
0.026913,7.4048
0.02692,7.4048
0.026928,7.4048
0.026935,7.4878
0.026942,7.4878
0.026949,7.4878
0.026957,7.4878
0.026964,7.4878
0.026971,7.4878
0.026978,7.4878
0.026986,7.4708
0.026993,7.4878
0.027,7.4878
0.027007,7.5708
0.027014,7.4878
0.027022,7.4878
0.027029,7.5528
0.027036,7.4708
0.027043,7.4708
0.027051,7.4708
0.027058,7.5528
0.027065,7.5708
0.027072,7.5708
0.02708,7.5708
0.027087,7.5708
0.027094,7.5708
0.027101,7.5708
0.027109,7.6528
0.027116,7.5708
0.027123,7.6528
0.02713,7.6528
0.027138,7.5708
0.027145,7.6528
0.027152,7.6528
0.027159,7.6528
0.027167,7.6528
0.027174,7.6528
0.027181,7.6528
0.027188,7.6358
0.027196,7.6528
0.027203,7.7358
0.02721,7.6528
0.027217,7.6528
0.027225,7.7358
0.027232,7.7358
0.027239,7.7358
0.027246,7.6528
0.027254,7.6528
0.027261,7.7358
0.027268,7.6528
0.027275,7.7358
0.027283,7.7358
0.02729,7.7358
0.027297,7.7358
0.027304,7.7358
0.027312,7.7358
0.027319,7.7358
0.027326,7.8178
0.027333,7.8178
0.027341,7.8178
0.027348,7.8178
0.027355,7.8178
0.027362,7.8178
0.02737,7.8178
0.027377,7.7358
0.027384,7.8178
0.027391,7.8178
0.027399,7.8178
0.027406,7.8178
0.027413,7.8178
0.02742,7.8178
0.027428,7.8178
0.027435,7.8998
0.027442,7.8178
0.027449,7.8998
0.027457,7.8998
0.027464,7.8178
0.027471,7.8998
0.027478,7.9188
0.027486,7.9188
0.027493,7.8998
0.0275,7.9188
0.027507,7.8998
0.027514,7.9188
0.027522,7.8998
0.027529,7.8998
0.027536,7.8998
0.027543,7.8998
0.027551,7.8998
0.027558,7.9188
0.027565,7.9188
0.027572,8.0008
0.02758,7.9828
0.027587,8.0008
0.027594,7.9188
0.027601,8.0008
0.027609,8.0008
0.027616,8.0008
0.027623,7.8998
0.02763,8.0008
0.027638,8.0008
0.027645,8.0008
0.027652,8.0008
0.027659,8.0008
0.027667,8.0008
0.027674,8.0008
0.027681,8.0828
0.027688,8.0008
0.027696,8.0008
0.027703,8.0828
0.02771,8.0828
0.027717,8.0828
0.027725,8.0828
0.027732,8.0828
0.027739,8.0828
0.027746,8.0828
0.027754,8.0828
0.027761,8.1658
0.027768,8.1658
0.027775,8.1658
0.027783,8.0828
0.02779,8.1658
0.027797,8.1658
0.027804,8.1658
0.027812,8.2478
0.027819,8.2478
0.027826,8.2668
0.027833,8.2478
0.027841,8.2478
0.027848,8.2668
0.027855,8.2478
0.027862,8.2478
0.02787,8.3298
0.027877,8.3298
0.027884,8.3488
0.027891,8.3488
0.027899,8.3488
0.027906,8.3488
0.027913,8.4308
0.02792,8.4308
0.027928,8.4308
0.027935,8.4308
0.027942,8.4308
0.027949,8.4308
0.027957,8.4308
0.027964,8.4308
0.027971,8.4308
0.027978,8.4308
0.027986,8.5128
0.027993,8.4308
0.028,8.5128
0.028007,8.5128
0.028014,8.5128
0.028022,8.5128
0.028029,8.5128
0.028036,8.5128
0.028043,8.5128
0.028051,8.5128
0.028058,8.5128
0.028065,8.5128
0.028072,8.5958
0.02808,8.5128
0.028087,8.5958
0.028094,8.5958
0.028101,8.5958
0.028109,8.5958
0.028116,8.5958
0.028123,8.5958
0.02813,8.5958
0.028138,8.6778
0.028145,8.5958
0.028152,8.5958
0.028159,8.5958
0.028167,8.5958
0.028174,8.5958
0.028181,8.6778
0.028188,8.6778
0.028196,8.6778
0.028203,8.6778
0.02821,8.6778
0.028217,8.6968
0.028225,8.6778
0.028232,8.6778
0.028239,8.6778
0.028246,8.6778
0.028254,8.6778
0.028261,8.6778
0.028268,8.6778
0.028275,8.7598
0.028283,8.6778
0.02829,8.7788
0.028297,8.7598
0.028304,8.7598
0.028312,8.7788
0.028319,8.7788
0.028326,8.7598
0.028333,8.7788
0.028341,8.7598
0.028348,8.7598
0.028355,8.7598
0.028362,8.7598
0.02837,8.7598
0.028377,8.7788
0.028384,8.7598
0.028391,8.8608
0.028399,8.7788
0.028406,8.8608
0.028413,8.7598
0.02842,8.7788
0.028428,8.8608
0.028435,8.8608
0.028442,8.7598
0.028449,8.8608
0.028457,8.8608
0.028464,8.8608
0.028471,8.8608
0.028478,8.8608
0.028486,8.8608
0.028493,8.9428
0.0285,8.8608
0.028507,8.9428
0.028514,8.8608
0.028522,8.9428
0.028529,8.9238
0.028536,8.9428
0.028543,8.9428
0.028551,8.9428
0.028558,8.9428
0.028565,8.9428
0.028572,8.9428
0.02858,8.9428
0.028587,9.0248
0.028594,8.9428
0.028601,9.0248
0.028609,9.0248
0.028616,9.0248
0.028623,9.0248
0.02863,9.0248
0.028638,9.0248
0.028645,9.0248
0.028652,9.1068
0.028659,9.1068
0.028667,9.0248
0.028674,9.1268
0.028681,9.1268
0.028688,9.1268
0.028696,9.1268
0.028703,9.0248
0.02871,9.1068
0.028717,9.1268
0.028725,9.2088
0.028732,9.2088
0.028739,9.1888
0.028746,9.2088
0.028754,9.1888
0.028761,9.1888
0.028768,9.2908
0.028775,9.2908
0.028783,9.2908
0.02879,9.2908
0.028797,9.2908
0.028804,9.2908
0.028812,9.2908
0.028819,9.3728
0.028826,9.2908
0.028833,9.3728
0.028841,9.3728
0.028848,9.3728
0.028855,9.3728
0.028862,9.3728
0.02887,9.3728
0.028877,9.3728
0.028884,9.3728
0.028891,9.3728
0.028899,9.3728
0.028906,9.3728
0.028913,9.4548
0.02892,9.4548
0.028928,9.3528
0.028935,9.3728
0.028942,9.4548
0.028949,9.4548
0.028957,9.4748
0.028964,9.4548
0.028971,9.5568
0.028978,9.5368
0.028986,9.5368
0.028993,9.5368
0.029,9.5368
0.029007,9.5368
0.029014,9.5568
0.029022,9.5368
0.029029,9.5568
0.029036,9.5368
0.029043,9.6178
0.029051,9.6388
0.029058,9.5368
0.029065,9.6388
0.029072,9.6388
0.02908,9.6388
0.029087,9.6388
0.029094,9.6388
0.029101,9.7198
0.029109,9.6388
0.029116,9.7198
0.029123,9.7198
0.02913,9.7198
0.029138,9.7198
0.029145,9.7198
0.029152,9.7198
0.029159,9.7198
0.029167,9.7198
0.029174,9.8018
0.029181,9.8018
0.029188,9.8018
0.029196,9.8018
0.029203,9.8018
0.02921,9.8018
0.029217,9.8018
0.029225,9.8018
0.029232,9.8018
0.029239,9.8018
0.029246,9.8018
0.029254,9.8018
0.029261,9.8018
0.029268,9.8838
0.029275,9.8838
0.029283,9.8838
0.02929,9.8838
0.029297,9.9648
0.029304,9.8838
0.029312,9.9858
0.029319,9.9648
0.029326,9.9648
0.029333,9.9648
0.029341,9.9858
0.029348,9.9858
0.029355,9.9858
0.029362,9.9858
0.02937,9.9858
0.029377,9.9648
0.029384,10.0678
0.029391,10.0678
0.029399,10.0678
0.029406,10.0678
0.029413,10.0678
0.02942,10.0678
0.029428,10.0678
0.029435,10.0678
0.029442,10.0678
0.029449,10.1498
0.029457,10.1498
0.029464,10.1498
0.029471,10.1498
0.029478,10.0678
0.029486,10.1498
0.029493,10.1498
0.0295,10.1498
0.029507,10.1498
0.029514,10.1498
0.029522,10.2308
0.029529,10.1498
0.029536,10.1498
0.029543,10.2308
0.029551,10.2308
0.029558,10.2308
0.029565,10.2308
0.029572,10.2308
0.02958,10.2308
0.029587,10.2528
0.029594,10.3338
0.029601,10.3338
0.029609,10.3338
0.029616,10.3128
0.029623,10.3338
0.02963,10.3338
0.029638,10.3338
0.029645,10.4158
0.029652,10.4158
0.029659,10.4158
0.029667,10.4158
0.029674,10.4158
0.029681,10.4158
0.029688,10.4158
0.029696,10.4158
0.029703,10.4968
0.02971,10.4968
0.029717,10.4158
0.029725,10.4158
0.029732,10.4968
0.029739,10.4968
0.029746,10.4968
0.029754,10.5788
0.029761,10.5788
0.029768,10.5788
0.029775,10.5788
0.029783,10.5788
0.02979,10.5788
0.029797,10.5998
0.029804,10.5998
0.029812,10.6818
0.029819,10.5568
0.029826,10.6818
0.029833,10.6818
0.029841,10.6818
0.029848,10.7628
0.029855,10.7628
0.029862,10.7628
0.02987,10.7628
0.029877,10.7628
0.029884,10.7628
0.029891,10.7628
0.029899,10.7628
0.029906,10.8448
0.029913,10.8448
0.02992,10.8448
0.029928,10.8448
0.029935,10.8448
0.029942,10.8448
0.029949,10.8448
0.029957,10.9258
0.029964,10.9258
0.029971,10.9258
0.029978,10.9258
0.029986,10.9258
0.029993,10.9258
0.03,10.9478
0.030007,10.9258
0.030014,11.0288
0.030022,11.0288
0.030029,11.0288
0.030036,11.0068
0.030043,11.0288
0.030051,11.0288
0.030058,11.1108
0.030065,11.1108
0.030072,11.1108
0.03008,11.0288
0.030087,11.1108
0.030094,11.1108
0.030101,11.1108
0.030109,11.1108
0.030116,11.1108
0.030123,11.1108
0.03013,11.1108
0.030138,11.1918
0.030145,11.1918
0.030152,11.1108
0.030159,11.1918
0.030167,11.1918
0.030174,11.1918
0.030181,11.2728
0.030188,11.2728
0.030196,11.2728
0.030203,11.2728
0.03021,11.2728
0.030217,11.2958
0.030225,11.2958
0.030232,11.3768
0.030239,11.3768
0.030246,11.3768
0.030254,11.3538
0.030261,11.3768
0.030268,11.3768
0.030275,11.4578
0.030283,11.3768
0.03029,11.4578
0.030297,11.3768
0.030304,11.4578
0.030312,11.4578
0.030319,11.4578
0.030326,11.4578
0.030333,11.4578
0.030341,11.4578
0.030348,11.5388
0.030355,11.5388
0.030362,11.5388
0.03037,11.5388
0.030377,11.5388
0.030384,11.5388
0.030391,11.6198
0.030399,11.5388
0.030406,11.6198
0.030413,11.6198
0.03042,11.6428
0.030428,11.6198
0.030435,11.6198
0.030442,11.6198
0.030449,11.6428
0.030457,11.7238
0.030464,11.6428
0.030471,11.7008
0.030478,11.7238
0.030486,11.7238
0.030493,11.7238
0.0305,11.8048
0.030507,11.8048
0.030514,11.8048
0.030522,11.8048
0.030529,11.8048
0.030536,11.8048
0.030543,11.8048
0.030551,11.8048
0.030558,11.8048
0.030565,11.8048
0.030572,11.8048
0.03058,11.8858
0.030587,11.8858
0.030594,11.8858
0.030601,11.8858
0.030609,11.8858
0.030616,11.8858
0.030623,11.8858
0.03063,11.9668
0.030638,11.9668
0.030645,11.9668
0.030652,11.9668
0.030659,11.9908
0.030667,11.9908
0.030674,12.0708
0.030681,12.0708
0.030688,12.0708
0.030696,12.0708
0.030703,12.0708
0.03071,12.0708
0.030717,12.1518
0.030725,12.0708
0.030732,12.1518
0.030739,12.1518
0.030746,12.1518
