# Ecoflex30, bending actuator, displacement test.
# wall=10mm, 5 chambers, chamber=[8x8x2]mm, tube=[2,2,10]mm.
# Pressure (N/mm2), Bending Angle (degrees)
0.03029,3.3998
0.030297,3.3998
0.030304,3.3998
0.030312,3.3998
0.030319,3.3998
0.030326,3.3998
0.030333,3.3998
0.030341,3.3998
0.030348,3.3998
0.030355,3.3998
0.030362,3.3998
0.03037,3.3998
0.030377,3.3998
0.030384,3.3998
0.030391,3.3998
0.030399,3.3998
0.030406,3.3998
0.030413,3.3998
0.03042,3.3998
0.030428,3.4678
0.030435,3.3998
0.030442,3.4678
0.030449,3.3998
0.030457,3.4678
0.030464,3.3998
0.030471,3.3998
0.030478,3.3998
0.030486,3.4678
0.030493,3.4678
0.0305,3.4678
0.030507,3.4678
0.030514,3.4678
0.030522,3.4678
0.030529,3.4678
0.030536,3.4678
0.030543,3.4678
0.030551,3.4678
0.030558,3.4678
0.030565,3.4678
0.030572,3.4678
0.03058,3.4678
0.030587,3.4678
0.030594,3.4678
0.030601,3.4678
0.030609,3.4678
0.030616,3.4678
0.030623,3.4678
0.03063,3.4678
0.030638,3.4678
0.030645,3.4678
0.030652,3.4678
0.030659,3.4678
0.030667,3.4678
0.030674,3.4678
0.030681,3.4678
0.030688,3.5358
0.030696,3.4678
0.030703,3.5358
0.03071,3.5358
0.030717,3.5358
0.030725,3.5358
0.030732,3.5358
0.030739,3.5358
0.030746,3.5358
0.030754,3.5358
0.030761,3.5358
0.030768,3.5358
0.030775,3.5358
0.030783,3.5358
0.03079,3.5358
0.030797,3.5358
0.030804,3.5358
0.030812,3.5358
0.030819,3.5358
0.030826,3.5358
0.030833,3.5358
0.030841,3.5358
0.030848,3.5358
0.030855,3.5358
0.030862,3.5358
0.03087,3.5358
0.030877,3.5358
0.030884,3.5358
0.030891,3.5358
0.030899,3.5358
0.030906,3.5358
0.030913,3.5358
0.03092,3.5358
0.030928,3.5498
0.030935,3.5498
0.030942,3.5498
0.030949,3.5498
0.030957,3.5498
0.030964,3.6038
0.030971,3.5358
0.030978,3.6038
0.030986,3.6038
0.030993,3.6038
0.031,3.6038
0.031007,3.6038
0.031014,3.6038
0.031022,3.6038
0.031029,3.6038
0.031036,3.6038
0.031043,3.6038
0.031051,3.6178
0.031058,3.6038
0.031065,3.6038
0.031072,3.6038
0.03108,3.6038
0.031087,3.6038
0.031094,3.6178
0.031101,3.6178
0.031109,3.6858
0.031116,3.6858
0.031123,3.6708
0.03113,3.6858
0.031138,3.6858
0.031145,3.6858
0.031152,3.6708
0.031159,3.6858
0.031167,3.6858
0.031174,3.6858
0.031181,3.7538
0.031188,3.6858
0.031196,3.7388
0.031203,3.6858
0.03121,3.7538
0.031217,3.7538
0.031225,3.7538
0.031232,3.7538
0.031239,3.6858
0.031246,3.7538
0.031254,3.7538
0.031261,3.7538
0.031268,3.7538
0.031275,3.7538
0.031283,3.7538
0.03129,3.7538
0.031297,3.7538
0.031304,3.7538
0.031312,3.7538
0.031319,3.7538
0.031326,3.7538
0.031333,3.7538
0.031341,3.7538
0.031348,3.7538
0.031355,3.7538
0.031362,3.7538
0.03137,3.7538
0.031377,3.7538
0.031384,3.7538
0.031391,3.7538
0.031399,3.7538
0.031406,3.7538
0.031413,3.7538
0.03142,3.7538
0.031428,3.7538
0.031435,3.7538
0.031442,3.7538
0.031449,3.7538
0.031457,3.7538
0.031464,3.7538
0.031471,3.7538
0.031478,3.7538
0.031486,3.7538
0.031493,3.8208
0.0315,3.8208
0.031507,3.8208
0.031514,3.8208
0.031522,3.8208
0.031529,3.8208
0.031536,3.8208
0.031543,3.8208
0.031551,3.8208
0.031558,3.8208
0.031565,3.8208
0.031572,3.8208
0.03158,3.8208
0.031587,3.8208
0.031594,3.8208
0.031601,3.8208
0.031609,3.8208
0.031616,3.8208
0.031623,3.8208
0.03163,3.8208
0.031638,3.8208
0.031645,3.8208
0.031652,3.8208
0.031659,3.8208
0.031667,3.8208
0.031674,3.8888
0.031681,3.8888
0.031688,3.8888
0.031696,3.8888
0.031703,3.8888
0.03171,3.8888
0.031717,3.8888
0.031725,3.8888
0.031732,3.8888
0.031739,3.8888
0.031746,3.8888
0.031754,3.8888
0.031761,3.8888
0.031768,3.8888
0.031775,3.8888
0.031783,3.8888
0.03179,3.8888
0.031797,3.8888
0.031804,3.8888
0.031812,3.9568
0.031819,3.9568
0.031826,3.9568
0.031833,3.9568
0.031841,3.9568
0.031848,3.9568
0.031855,3.9568
0.031862,3.9568
0.03187,3.9568
0.031877,3.9568
0.031884,3.9568
0.031891,3.9568
0.031899,4.0238
0.031906,4.0238
0.031913,4.0238
0.03192,4.0238
0.031928,4.0238
0.031935,4.0238
0.031942,4.0388
0.031949,4.0238
0.031957,4.0918
0.031964,4.0238
0.031971,4.0238
0.031978,4.0918
0.031986,4.0238
0.031993,4.0918
0.032,4.0238
0.032007,4.0238
0.032014,4.0238
0.032022,4.0238
0.032029,4.0238
0.032036,4.0238
0.032043,4.0238
0.032051,4.0238
0.032058,4.0238
0.032065,4.0238
0.032072,4.0388
0.03208,4.0918
0.032087,4.0918
0.032094,4.0918
0.032101,4.0918
0.032109,4.0918
0.032116,4.0918
0.032123,4.0918
0.03213,4.0918
0.032138,4.0918
0.032145,4.0918
0.032152,4.0918
0.032159,4.0918
0.032167,4.1068
0.032174,4.1068
0.032181,4.0918
0.032188,4.0918
0.032196,4.1588
0.032203,4.1068
0.03221,4.1068
0.032217,4.1068
0.032225,4.0918
0.032232,4.1068
0.032239,4.1068
0.032246,4.1068
0.032254,4.1068
0.032261,4.1068
0.032268,4.1068
0.032275,4.0918
0.032283,4.0918
0.03229,4.0918
0.032297,4.1588
0.032304,4.0918
0.032312,4.0918
0.032319,4.1738
0.032326,4.1068
0.032333,4.0918
0.032341,4.1588
0.032348,4.1738
0.032355,4.1738
0.032362,4.1738
0.03237,4.1738
0.032377,4.1588
0.032384,4.1588
0.032391,4.1588
0.032399,4.1738
0.032406,4.1588
0.032413,4.1738
0.03242,4.1738
0.032428,4.1738
0.032435,4.1738
0.032442,4.1738
0.032449,4.1738
0.032457,4.1738
0.032464,4.1738
0.032471,4.1738
0.032478,4.2268
0.032486,4.1738
0.032493,4.1738
0.0325,4.2418
0.032507,4.2268
0.032514,4.2418
0.032522,4.2268
0.032529,4.2418
0.032536,4.2418
0.032543,4.2418
0.032551,4.2418
0.032558,4.2418
0.032565,4.2418
0.032572,4.2418
0.03258,4.2418
0.032587,4.2418
0.032594,4.2418
0.032601,4.3088
0.032609,4.2418
0.032616,4.2418
0.032623,4.3088
0.03263,4.3088
0.032638,4.3088
0.032645,4.3088
0.032652,4.3088
0.032659,4.3088
0.032667,4.3088
0.032674,4.3088
0.032681,4.3088
0.032688,4.3088
0.032696,4.3088
0.032703,4.3088
0.03271,4.3088
0.032717,4.3088
0.032725,4.3088
0.032732,4.3088
0.032739,4.3768
0.032746,4.3088
0.032754,4.3768
0.032761,4.3768
0.032768,4.3768
0.032775,4.3768
0.032783,4.3768
0.03279,4.3768
0.032797,4.3768
0.032804,4.3768
0.032812,4.3768
0.032819,4.3768
0.032826,4.4438
0.032833,4.3768
0.032841,4.3768
0.032848,4.4438
0.032855,4.4438
0.032862,4.4438
0.03287,4.4438
0.032877,4.4438
0.032884,4.4438
0.032891,4.4438
0.032899,4.4438
0.032906,4.4438
0.032913,4.4438
0.03292,4.4438
0.032928,4.4438
0.032935,4.4438
0.032942,4.4438
0.032949,4.4438
0.032957,4.4438
0.032964,4.4438
0.032971,4.5118
0.032978,4.4438
0.032986,4.4438
0.032993,4.4438
0.033,4.5118
0.033007,4.5118
0.033014,4.5118
0.033022,4.5118
0.033029,4.5118
0.033036,4.5118
0.033043,4.5118
0.033051,4.5118
0.033058,4.5118
0.033065,4.5268
0.033072,4.5118
0.03308,4.5118
0.033087,4.5118
0.033094,4.5118
0.033101,4.5118
0.033109,4.5118
0.033116,4.5118
0.033123,4.5118
0.03313,4.5118
0.033138,4.5118
0.033145,4.5118
0.033152,4.5788
0.033159,4.5788
0.033167,4.5788
0.033174,4.5788
0.033181,4.5788
0.033188,4.5788
0.033196,4.5788
0.033203,4.5788
0.03321,4.5788
0.033217,4.5948
0.033225,4.5788
0.033232,4.5788
0.033239,4.5948
0.033246,4.6468
0.033254,4.6468
0.033261,4.6618
0.033268,4.6468
0.033275,4.5788
0.033283,4.6468
0.03329,4.6618
0.033297,4.6618
0.033304,4.6618
0.033312,4.6468
0.033319,4.6468
0.033326,4.6468
0.033333,4.6618
0.033341,4.6618
0.033348,4.6618
0.033355,4.6618
0.033362,4.6618
0.03337,4.6468
0.033377,4.6618
0.033384,4.6618
0.033391,4.6468
0.033399,4.7138
0.033406,4.7288
0.033413,4.6618
0.03342,4.7138
0.033428,4.7288
0.033435,4.7288
0.033442,4.7288
0.033449,4.7288
0.033457,4.7288
0.033464,4.7288
0.033471,4.7288
0.033478,4.7288
0.033486,4.7288
0.033493,4.7288
0.0335,4.7288
0.033507,4.7288
0.033514,4.7288
0.033522,4.7288
0.033529,4.7288
0.033536,4.7288
0.033543,4.7288
0.033551,4.7288
0.033558,4.7968
0.033565,4.7288
0.033572,4.7968
0.03358,4.7288
0.033587,4.7288
0.033594,4.7968
0.033601,4.7968
0.033609,4.7968
0.033616,4.7968
0.033623,4.7968
0.03363,4.7968
0.033638,4.7968
0.033645,4.7968
0.033652,4.7968
0.033659,4.7968
0.033667,4.7968
0.033674,4.7968
0.033681,4.7968
0.033688,4.7968
0.033696,4.7968
0.033703,4.7968
0.03371,4.7968
0.033717,4.7968
0.033725,4.7968
0.033732,4.7968
0.033739,4.8638
0.033746,4.8638
0.033754,4.8638
0.033761,4.8638
0.033768,4.8638
0.033775,4.8638
0.033783,4.8638
0.03379,4.8638
0.033797,4.8638
0.033804,4.8638
0.033812,4.8638
0.033819,4.8638
0.033826,4.8638
0.033833,4.8638
0.033841,4.8638
0.033848,4.8638
0.033855,4.9308
0.033862,4.9308
0.03387,4.9308
0.033877,4.9308
0.033884,4.9308
0.033891,4.9308
0.033899,4.9308
0.033906,4.9308
0.033913,4.9308
0.03392,4.9308
0.033928,4.9308
0.033935,4.9308
0.033942,4.9308
0.033949,4.9308
0.033957,4.9308
0.033964,4.9308
0.033971,5.0148
0.033978,4.9988
0.033986,4.9988
0.033993,4.9988
0.034,5.0148
0.034007,4.9988
0.034014,5.0148
0.034022,4.9988
0.034029,4.9988
0.034036,4.9988
0.034043,4.9988
0.034051,5.0148
0.034058,5.0148
0.034065,5.0658
0.034072,5.0818
0.03408,5.0658
0.034087,5.0818
0.034094,5.0818
0.034101,5.0818
0.034109,5.0818
0.034116,5.0818
0.034123,5.0818
0.03413,5.1328
0.034138,5.1488
0.034145,5.1488
0.034152,5.1488
0.034159,5.1488
0.034167,5.1488
0.034174,5.1328
0.034181,5.1488
0.034188,5.1488
0.034196,5.1488
0.034203,5.1488
0.03421,5.1488
0.034217,5.2158
0.034225,5.1488
0.034232,5.1488
0.034239,5.2158
0.034246,5.1488
0.034254,5.2158
0.034261,5.2158
0.034268,5.2158
0.034275,5.2158
0.034283,5.2158
0.03429,5.2158
0.034297,5.2158
0.034304,5.2158
0.034312,5.2158
0.034319,5.2158
0.034326,5.2158
0.034333,5.2158
0.034341,5.2158
0.034348,5.2838
0.034355,5.2838
0.034362,5.2158
0.03437,5.2158
0.034377,5.2158
0.034384,5.2158
0.034391,5.2158
0.034399,5.2158
0.034406,5.2838
0.034413,5.2838
0.03442,5.2838
0.034428,5.2838
0.034435,5.2838
0.034442,5.2838
0.034449,5.2838
0.034457,5.2838
0.034464,5.2838
0.034471,5.2838
0.034478,5.2838
0.034486,5.2838
0.034493,5.2838
0.0345,5.2838
0.034507,5.2838
0.034514,5.2838
0.034522,5.2838
0.034529,5.3508
0.034536,5.3508
0.034543,5.3508
0.034551,5.2838
0.034558,5.3508
0.034565,5.2838
0.034572,5.3508
0.03458,5.3508
0.034587,5.3508
0.034594,5.3508
0.034601,5.3508
0.034609,5.3508
0.034616,5.3508
0.034623,5.3508
0.03463,5.3508
0.034638,5.3508
0.034645,5.3508
0.034652,5.3508
0.034659,5.3508
0.034667,5.3508
0.034674,5.3508
0.034681,5.3508
0.034688,5.3508
0.034696,5.3508
0.034703,5.4178
0.03471,5.3508
0.034717,5.3508
0.034725,5.4338
0.034732,5.4178
0.034739,5.4178
0.034746,5.4178
0.034754,5.4178
0.034761,5.4178
0.034768,5.4178
0.034775,5.4178
0.034783,5.4178
0.03479,5.4178
0.034797,5.4338
0.034804,5.4178
0.034812,5.4848
0.034819,5.5008
0.034826,5.5008
0.034833,5.5008
0.034841,5.5008
0.034848,5.5008
0.034855,5.4848
0.034862,5.4848
0.03487,5.5008
0.034877,5.5008
0.034884,5.5678
0.034891,5.5678
0.034899,5.5678
0.034906,5.5678
0.034913,5.5678
0.03492,5.5678
0.034928,5.5678
0.034935,5.5678
0.034942,5.6348
0.034949,5.5678
0.034957,5.5678
0.034964,5.6348
0.034971,5.5678
0.034978,5.5678
0.034986,5.6348
0.034993,5.6348
0.035,5.6348
0.035007,5.6348
0.035014,5.6348
0.035022,5.6348
0.035029,5.6348
0.035036,5.6348
0.035043,5.6348
0.035051,5.6348
0.035058,5.7018
0.035065,5.6348
0.035072,5.7018
0.03508,5.7018
0.035087,5.7018
0.035094,5.7018
0.035101,5.7018
0.035109,5.7018
0.035116,5.7018
0.035123,5.7018
0.03513,5.7018
0.035138,5.7018
0.035145,5.7018
0.035152,5.7018
0.035159,5.7018
0.035167,5.7688
0.035174,5.7018
0.035181,5.7688
0.035188,5.7688
0.035196,5.7688
0.035203,5.7688
0.03521,5.7688
0.035217,5.7688
0.035225,5.7688
0.035232,5.7688
0.035239,5.7688
0.035246,5.7688
0.035254,5.7688
0.035261,5.8358
0.035268,5.8358
0.035275,5.7688
0.035283,5.7688
0.03529,5.8358
0.035297,5.8358
0.035304,5.8358
0.035312,5.8358
0.035319,5.7858
0.035326,5.8358
0.035333,5.8358
0.035341,5.8358
0.035348,5.8358
0.035355,5.8358
0.035362,5.8358
0.03537,5.8528
0.035377,5.8528
0.035384,5.8358
0.035391,5.8358
0.035399,5.8358
0.035406,5.8358
0.035413,5.8528
0.03542,5.8528
0.035428,5.8358
0.035435,5.8358
0.035442,5.9028
0.035449,5.9028
0.035457,5.9028
0.035464,5.9198
0.035471,5.9198
0.035478,5.9198
0.035486,5.9198
0.035493,5.9198
0.0355,5.9198
0.035507,5.9028
0.035514,5.9198
0.035522,5.9198
0.035529,5.9198
0.035536,5.9198
0.035543,5.9198
0.035551,5.9198
0.035558,5.9198
0.035565,5.9198
0.035572,5.9868
0.03558,5.9868
0.035587,5.9868
0.035594,5.9868
0.035601,5.9868
0.035609,5.9868
0.035616,5.9868
0.035623,5.9868
0.03563,5.9868
0.035638,5.9868
0.035645,5.9868
0.035652,5.9868
0.035659,5.9868
0.035667,6.0538
0.035674,6.0538
0.035681,6.0538
0.035688,6.0538
0.035696,6.0538
0.035703,6.0538
0.03571,6.0538
0.035717,6.1208
0.035725,6.1208
0.035732,6.1208
0.035739,6.1208
0.035746,6.1208
0.035754,6.1208
0.035761,6.1208
0.035768,6.1208
0.035775,6.1208
0.035783,6.1208
0.03579,6.1208
0.035797,6.1878
0.035804,6.1878
0.035812,6.1878
0.035819,6.1878
0.035826,6.1878
0.035833,6.1878
0.035841,6.1878
0.035848,6.1878
0.035855,6.2548
0.035862,6.2548
0.03587,6.2548
0.035877,6.2548
0.035884,6.2548
0.035891,6.2718
0.035899,6.2718
0.035906,6.2718
0.035913,6.2718
0.03592,6.2718
0.035928,6.3208
0.035935,6.2718
0.035942,6.3208
0.035949,6.3388
0.035957,6.3388
0.035964,6.3208
0.035971,6.3388
0.035978,6.3388
0.035986,6.3388
0.035993,6.3388
0.036,6.3208
0.036007,6.3388
0.036014,6.3388
0.036022,6.3388
0.036029,6.3388
0.036036,6.3388
0.036043,6.3388
0.036051,6.3388
0.036058,6.3878
0.036065,6.4048
0.036072,6.4048
0.03608,6.4048
0.036087,6.4048
0.036094,6.4048
0.036101,6.4048
0.036109,6.4048
0.036116,6.4048
0.036123,6.4048
0.03613,6.4048
0.036138,6.4048
0.036145,6.4048
0.036152,6.4048
0.036159,6.4048
0.036167,6.4718
0.036174,6.4718
0.036181,6.4718
0.036188,6.4718
0.036196,6.4718
0.036203,6.4718
0.03621,6.4718
0.036217,6.4718
0.036225,6.4718
0.036232,6.4718
0.036239,6.4718
0.036246,6.4718
0.036254,6.4718
0.036261,6.4718
0.036268,6.4718
0.036275,6.4718
0.036283,6.4718
0.03629,6.4718
0.036297,6.4718
0.036304,6.4718
0.036312,6.5388
0.036319,6.5388
0.036326,6.4718
0.036333,6.5388
0.036341,6.5388
0.036348,6.5388
0.036355,6.5388
0.036362,6.5388
0.03637,6.5388
0.036377,6.5388
0.036384,6.5388
0.036391,6.6058
0.036399,6.6058
0.036406,6.6058
0.036413,6.6058
0.03642,6.6058
0.036428,6.6228
0.036435,6.6228
0.036442,6.6228
0.036449,6.6228
0.036457,6.6228
0.036464,6.6898
0.036471,6.6898
0.036478,6.6898
0.036486,6.6898
0.036493,6.6898
0.0365,6.6718
0.036507,6.6898
0.036514,6.6898
0.036522,6.7568
0.036529,6.7568
0.036536,6.7568
0.036543,6.7568
0.036551,6.7568
0.036558,6.7568
0.036565,6.7568
0.036572,6.8228
0.03658,6.8228
0.036587,6.8228
0.036594,6.8228
0.036601,6.8228
0.036609,6.8228
0.036616,6.8228
0.036623,6.8228
0.03663,6.8228
0.036638,6.8228
0.036645,6.8898
0.036652,6.8898
0.036659,6.8898
0.036667,6.8898
0.036674,6.8898
0.036681,6.8898
0.036688,6.8898
0.036696,6.8898
0.036703,6.8898
0.03671,6.8898
0.036717,6.8898
0.036725,6.8898
0.036732,6.9558
0.036739,6.9558
0.036746,6.9558
0.036754,6.9738
0.036761,6.9738
0.036768,6.9738
0.036775,6.9558
0.036783,6.9558
0.03679,6.9738
0.036797,6.9558
0.036804,6.9738
0.036812,6.9738
0.036819,6.9738
0.036826,7.0408
0.036833,7.0408
0.036841,7.0408
0.036848,7.0228
0.036855,7.0408
0.036862,7.0408
0.03687,7.0408
0.036877,7.0408
0.036884,7.0408
0.036891,7.0408
0.036899,7.0408
0.036906,7.0408
0.036913,7.0408
0.03692,7.0408
0.036928,7.1068
0.036935,7.0408
0.036942,7.1068
0.036949,7.1068
0.036957,7.1068
0.036964,7.1068
0.036971,7.1068
0.036978,7.1068
0.036986,7.1068
0.036993,7.1068
0.037,7.1068
0.037007,7.1738
0.037014,7.1068
0.037022,7.1738
0.037029,7.1738
0.037036,7.1738
0.037043,7.1738
0.037051,7.1738
0.037058,7.1738
0.037065,7.1738
0.037072,7.1738
0.03708,7.1738
0.037087,7.1738
0.037094,7.1738
0.037101,7.1738
0.037109,7.1738
0.037116,7.1738
0.037123,7.1738
0.03713,7.1738
0.037138,7.1738
0.037145,7.2398
0.037152,7.2398
0.037159,7.2398
0.037167,7.2398
0.037174,7.2398
0.037181,7.2398
0.037188,7.2398
0.037196,7.2398
0.037203,7.2398
0.03721,7.2398
0.037217,7.2588
0.037225,7.2398
0.037232,7.3068
0.037239,7.3068
0.037246,7.3248
0.037254,7.3248
0.037261,7.3248
0.037268,7.3068
0.037275,7.3918
0.037283,7.3918
0.03729,7.3918
0.037297,7.3918
0.037304,7.3918
0.037312,7.4578
0.037319,7.3918
0.037326,7.3918
0.037333,7.4578
0.037341,7.4578
0.037348,7.4578
0.037355,7.4578
0.037362,7.4578
0.03737,7.4578
0.037377,7.4578
0.037384,7.5238
0.037391,7.5238
0.037399,7.5238
0.037406,7.5238
0.037413,7.5238
0.03742,7.5908
0.037428,7.5238
0.037435,7.5908
0.037442,7.5908
0.037449,7.5908
0.037457,7.5908
0.037464,7.5908
0.037471,7.6568
0.037478,7.6568
0.037486,7.6568
0.037493,7.6568
0.0375,7.6568
0.037507,7.6758
0.037514,7.6758
0.037522,7.7418
0.037529,7.7418
0.037536,7.7228
0.037543,7.7418
0.037551,7.6758
0.037558,7.7418
0.037565,7.7418
0.037572,7.7418
0.03758,7.7418
0.037587,7.7418
0.037594,7.7418
0.037601,7.8078
0.037609,7.7418
0.037616,7.8078
0.037623,7.8078
0.03763,7.8078
0.037638,7.8078
0.037645,7.8078
0.037652,7.8078
0.037659,7.8078
0.037667,7.8078
0.037674,7.8078
0.037681,7.8738
0.037688,7.8078
0.037696,7.8738
0.037703,7.8078
0.03771,7.8078
0.037717,7.8738
0.037725,7.8738
0.037732,7.8738
0.037739,7.8738
0.037746,7.8738
0.037754,7.8738
0.037761,7.9398
0.037768,7.9398
0.037775,7.8738
0.037783,7.8738
0.03779,7.9398
0.037797,7.9398
0.037804,7.9398
0.037812,7.9398
0.037819,7.9398
0.037826,7.9398
0.037833,7.9398
0.037841,7.9398
0.037848,7.9598
0.037855,7.9398
0.037862,7.9598
0.03787,7.9398
0.037877,7.9398
0.037884,8.0258
0.037891,8.0258
0.037899,8.0258
0.037906,8.0068
0.037913,8.0258
0.03792,8.0258
0.037928,8.0918
0.037935,8.0918
0.037942,8.0258
0.037949,8.0918
0.037957,8.0918
0.037964,8.0918
0.037971,8.0918
0.037978,8.0918
0.037986,8.0918
0.037993,8.0918
0.038,8.0918
0.038007,8.0918
0.038014,8.0918
0.038022,8.0918
0.038029,8.1578
0.038036,8.1578
0.038043,8.1578
0.038051,8.1578
0.038058,8.1578
0.038065,8.1578
0.038072,8.1578
0.03808,8.1578
0.038087,8.1578
0.038094,8.1778
0.038101,8.2238
0.038109,8.2238
0.038116,8.2238
0.038123,8.2238
0.03813,8.2238
0.038138,8.2438
0.038145,8.2438
0.038152,8.2438
0.038159,8.3098
0.038167,8.3098
0.038174,8.3098
0.038181,8.3758
0.038188,8.3758
0.038196,8.3758
0.038203,8.3758
0.03821,8.3758
0.038217,8.3758
0.038225,8.4418
0.038232,8.4418
0.038239,8.4418
0.038246,8.4418
0.038254,8.4418
0.038261,8.4418
0.038268,8.4418
0.038275,8.4418
0.038283,8.5068
0.03829,8.5068
0.038297,8.5268
0.038304,8.5068
0.038312,8.5728
0.038319,8.5928
0.038326,8.5928
0.038333,8.5928
0.038341,8.5728
0.038348,8.5928
0.038355,8.5928
0.038362,8.6588
0.03837,8.5928
0.038377,8.6588
0.038384,8.6588
0.038391,8.6588
0.038399,8.6588
0.038406,8.6588
0.038413,8.6588
0.03842,8.7248
0.038428,8.7248
0.038435,8.7248
0.038442,8.7248
0.038449,8.7248
0.038457,8.7248
0.038464,8.7248
0.038471,8.7908
0.038478,8.7908
0.038486,8.7908
0.038493,8.7908
0.0385,8.7908
0.038507,8.7908
0.038514,8.8568
0.038522,8.8568
0.038529,8.8568
0.038536,8.8568
0.038543,8.8568
0.038551,8.8768
0.038558,8.8568
0.038565,8.8768
0.038572,8.8568
0.03858,8.9428
0.038587,8.8768
0.038594,8.9428
0.038601,8.9428
0.038609,8.9218
0.038616,8.9428
0.038623,8.9428
0.03863,8.9428
0.038638,8.9428
0.038645,9.0078
0.038652,9.0078
0.038659,9.0078
0.038667,9.0078
0.038674,8.9428
0.038681,9.0078
0.038688,9.0078
0.038696,9.0078
0.038703,9.0078
0.03871,9.0078
0.038717,9.0078
0.038725,9.0078
0.038732,9.0078
0.038739,9.0738
0.038746,9.0738
0.038754,9.0738
0.038761,9.0738
0.038768,9.0738
0.038775,9.0738
0.038783,9.0738
0.03879,9.0738
0.038797,9.0738
0.038804,9.0738
0.038812,9.1398
0.038819,9.1398
0.038826,9.1598
0.038833,9.1398
0.038841,9.1598
0.038848,9.1398
0.038855,9.1398
0.038862,9.1398
0.03887,9.1598
0.038877,9.1398
0.038884,9.2258
0.038891,9.2258
0.038899,9.2258
0.038906,9.2258
0.038913,9.2048
0.03892,9.2258
0.038928,9.2258
0.038935,9.2258
0.038942,9.2258
0.038949,9.2258
0.038957,9.2258
0.038964,9.2908
0.038971,9.2908
0.038978,9.2908
0.038986,9.2908
0.038993,9.2908
0.039,9.2908
0.039007,9.2908
0.039014,9.3568
0.039022,9.3568
0.039029,9.3568
0.039036,9.3568
0.039043,9.3568
0.039051,9.4428
0.039058,9.4428
0.039065,9.4428
0.039072,9.4878
0.03908,9.5088
0.039087,9.5088
0.039094,9.5088
0.039101,9.5088
0.039109,9.5738
0.039116,9.5738
0.039123,9.5738
0.03913,9.6608
0.039138,9.5738
0.039145,9.6398
0.039152,9.6398
0.039159,9.7048
0.039167,9.7048
0.039174,9.7048
0.039181,9.7048
0.039188,9.7048
0.039196,9.7048
0.039203,9.7698
0.03921,9.7918
0.039217,9.7258
0.039225,9.7918
0.039232,9.7918
0.039239,9.7918
0.039246,9.7918
0.039254,9.7918
0.039261,9.8568
0.039268,9.8568
0.039275,9.8568
0.039283,9.9218
0.03929,9.8568
0.039297,9.9438
0.039304,9.9218
0.039312,9.9218
0.039319,9.9218
0.039326,9.9218
0.039333,9.9218
0.039341,9.9218
0.039348,9.9438
0.039355,10.0088
0.039362,10.0088
0.03937,10.0088
0.039377,10.0088
0.039384,10.0088
0.039391,10.0088
0.039399,10.0738
0.039406,10.0088
0.039413,10.0738
0.03942,10.0738
0.039428,10.0738
0.039435,10.0738
0.039442,10.0738
0.039449,10.1398
0.039457,10.1398
0.039464,10.1398
0.039471,10.1398
0.039478,10.1398
0.039486,10.1398
0.039493,10.1398
0.0395,10.2048
0.039507,10.2048
0.039514,10.2048
0.039522,10.2268
0.039529,10.2048
0.039536,10.2268
0.039543,10.2698
0.039551,10.2698
0.039558,10.2918
0.039565,10.2918
0.039572,10.2918
0.03958,10.2918
0.039587,10.2918
0.039594,10.2918
0.039601,10.2918
0.039609,10.3568
0.039616,10.3568
0.039623,10.3568
0.03963,10.3568
0.039638,10.3568
0.039645,10.4218
0.039652,10.4218
0.039659,10.3568
0.039667,10.4218
0.039674,10.4218
0.039681,10.4218
0.039688,10.4218
0.039696,10.4218
0.039703,10.4438
0.03971,10.4868
0.039717,10.4218
0.039725,10.4868
0.039732,10.5088
0.039739,10.5088
0.039746,10.5088
0.039754,10.5088
0.039761,10.5088
0.039768,10.5738
0.039775,10.5738
0.039783,10.5738
0.03979,10.5738
0.039797,10.5738
0.039804,10.5738
0.039812,10.5738
0.039819,10.6388
0.039826,10.6388
0.039833,10.6388
0.039841,10.6388
0.039848,10.6388
0.039855,10.6388
0.039862,10.6388
0.03987,10.7038
0.039877,10.7038
0.039884,10.7268
0.039891,10.7908
0.039899,10.7908
0.039906,10.7908
0.039913,10.7908
0.03992,10.8558
0.039928,10.8558
0.039935,10.8558
0.039942,10.8558
0.039949,10.9208
0.039957,10.9208
0.039964,10.9438
0.039971,11.0088
0.039978,11.0088
0.039986,11.0088
0.039993,11.0738
0.04,11.0738
0.040007,11.1378
0.040014,11.1378
0.040022,11.1378
0.040029,11.1378
0.040036,11.2028
0.040043,11.2028
0.040051,11.2258
0.040058,11.2258
0.040065,11.2258
0.040072,11.2258
0.04008,11.2258
0.040087,11.2908
0.040094,11.2908
0.040101,11.2258
0.040109,11.2908
0.040116,11.2908
0.040123,11.2908
0.04013,11.2908
0.040138,11.2908
0.040145,11.3548
0.040152,11.3548
0.040159,11.3548
0.040167,11.3548
0.040174,11.3548
0.040181,11.3548
0.040188,11.3548
0.040196,11.3548
0.040203,11.3778
0.04021,11.4198
0.040217,11.4198
0.040225,11.4428
0.040232,11.4428
0.040239,11.4428
0.040246,11.4428
0.040254,11.4198
0.040261,11.5078
0.040268,11.5078
0.040275,11.5078
0.040283,11.5078
0.04029,11.5078
0.040297,11.5078
0.040304,11.5718
0.040312,11.5078
0.040319,11.5718
0.040326,11.5078
0.040333,11.5718
0.040341,11.5718
0.040348,11.5718
0.040355,11.6368
0.040362,11.6368
0.04037,11.6368
