# Ecoflex30 uniaxial material testing.	
# Length = 50mm	
# Max strain: 700%	
# Strain rate = 5%/s	
# Time (s) 	Length (mm)	Force (N)
93.59999847	237.1546507	1.96E+00
93.59999847	237.1546507	1.96E+00
93.61000061	237.1745288	1.96E+00
93.61000061	237.1745288	1.96E+00
93.62000275	237.1946752	1.96E+00
93.62000275	237.1946752	1.96E+00
93.62999725	237.214613	1.96E+00
93.62999725	237.214613	1.96E+00
93.63999939	237.2345507	1.96E+00
93.63999939	237.2345507	1.96E+00
93.65000153	237.2544885	1.96E+00
93.65000153	237.2544885	1.96E+00
93.66000366	237.2745752	1.96E+00
93.66000366	237.2745752	1.96E+00
93.66999817	237.2944236	1.96E+00
93.66999817	237.2944236	1.96E+00
93.68000031	237.3144507	1.96E+00
93.68000031	237.3144507	1.96E+00
93.69000244	237.3345077	1.96E+00
93.69000244	237.3345077	1.96E+00
93.69999695	237.3544306	1.96E+00
93.69999695	237.3544306	1.96E+00
93.70999908	237.374413	1.96E+00
93.70999908	237.374413	1.96E+00
93.72000122	237.3944104	1.96E+00
93.72000122	237.3944104	1.96E+00
93.73000336	237.414512	1.96E+00
93.73000336	237.414512	1.96E+00
93.73999786	237.4344498	1.97E+00
93.73999786	237.4344498	1.97E+00
93.75	237.454477	1.97E+00
93.75	237.454477	1.97E+00
93.76000214	237.4744743	1.97E+00
93.76000214	237.4744743	1.97E+00
93.76999664	237.4945611	1.96E+00
93.76999664	237.4945611	1.96E+00
93.77999878	237.5145584	1.97E+00
93.77999878	237.5145584	1.97E+00
93.79000092	237.5344813	1.97E+00
93.79000092	237.5344813	1.97E+00
93.80000305	237.554583	1.97E+00
93.80000305	237.554583	1.97E+00
93.80999756	237.5746101	1.97E+00
93.80999756	237.5746101	1.97E+00
93.81999969	237.5945628	1.97E+00
93.81999969	237.5945628	1.97E+00
93.83000183	237.6146942	1.97E+00
93.83000183	237.6146942	1.97E+00
93.83999634	237.6344979	1.97E+00
93.83999634	237.6344979	1.97E+00
93.84999847	237.654525	1.97E+00
93.84999847	237.654525	1.97E+00
93.86000061	237.6743585	1.97E+00
93.86000061	237.6743585	1.97E+00
93.87000275	237.6946539	1.97E+00
93.87000275	237.6946539	1.97E+00
93.87999725	237.7144873	1.97E+00
93.87999725	237.7144873	1.97E+00
93.88999939	237.73444	1.97E+00
93.88999939	237.73444	1.97E+00
93.90000153	237.7544671	1.97E+00
93.90000153	237.7544671	1.97E+00
93.91000366	237.7744645	1.97E+00
93.91000366	237.7744645	1.97E+00
93.91999817	237.7943426	1.97E+00
93.91999817	237.7943426	1.97E+00
93.93000031	237.814489	1.97E+00
93.93000031	237.814489	1.97E+00
93.94000244	237.8344268	1.97E+00
93.94000244	237.8344268	1.97E+00
93.94999695	237.8545284	1.97E+00
93.94999695	237.8545284	1.97E+00
93.95999908	237.8744513	1.97E+00
93.95999908	237.8744513	1.97E+00
93.97000122	237.8944933	1.97E+00
93.97000122	237.8944933	1.97E+00
93.98000336	237.9144907	1.97E+00
93.98000336	237.9144907	1.97E+00
93.98999786	237.9344136	1.97E+00
93.98999786	237.9344136	1.97E+00
94	237.9544109	1.97E+00
94	237.9544109	1.97E+00
94.01000214	237.9744977	1.97E+00
94.01000214	237.9744977	1.97E+00
94.01999664	237.9944503	1.97E+00
94.01999664	237.9944503	1.97E+00
94.02999878	238.0145222	1.97E+00
94.02999878	238.0145222	1.97E+00
94.04000092	238.0346239	1.97E+00
94.04000092	238.0346239	1.97E+00
94.05000305	238.0544573	1.97E+00
94.05000305	238.0544573	1.97E+00
94.05999756	238.0743355	1.98E+00
94.05999756	238.0743355	1.98E+00
94.06999969	238.0943328	1.98E+00
94.06999969	238.0943328	1.98E+00
94.08000183	238.1144196	1.98E+00
94.08000183	238.1144196	1.98E+00
94.08999634	238.1342679	1.98E+00
94.08999634	238.1342679	1.98E+00
94.09999847	238.1542504	1.98E+00
94.09999847	238.1542504	1.98E+00
94.11000061	238.174352	1.98E+00
94.11000061	238.174352	1.98E+00
94.12000275	238.1942302	1.98E+00
94.12000275	238.1942302	1.98E+00
94.12999725	238.2142127	1.98E+00
94.12999725	238.2142127	1.98E+00
94.13999939	238.2342547	1.98E+00
94.13999939	238.2342547	1.98E+00
94.15000153	238.2543415	1.98E+00
94.15000153	238.2543415	1.98E+00
94.16000366	238.2743388	1.98E+00
94.16000366	238.2743388	1.98E+00
94.16999817	238.2943213	1.98E+00
94.16999817	238.2943213	1.98E+00
94.18000031	238.3144677	1.98E+00
94.18000031	238.3144677	1.98E+00
94.19000244	238.3344501	1.98E+00
94.19000244	238.3344501	1.98E+00
94.19999695	238.3543432	1.98E+00
94.19999695	238.3543432	1.98E+00
94.20999908	238.3744299	1.98E+00
94.20999908	238.3744299	1.98E+00
94.22000122	238.394472	1.98E+00
94.22000122	238.394472	1.98E+00
94.23000336	238.4144098	1.98E+00
94.23000336	238.4144098	1.98E+00
94.23999786	238.4345114	1.98E+00
94.23999786	238.4345114	1.98E+00
94.25	238.4544343	1.98E+00
94.25	238.4544343	1.98E+00
94.26000214	238.4743869	1.98E+00
94.26000214	238.4743869	1.98E+00
94.26999664	238.4944737	1.98E+00
94.26999664	238.4944737	1.98E+00
94.27999878	238.5144114	1.98E+00
94.27999878	238.5144114	1.98E+00
94.29000092	238.5343045	1.98E+00
94.29000092	238.5343045	1.98E+00
94.30000305	238.5543317	1.98E+00
94.30000305	238.5543317	1.98E+00
94.30999756	238.574329	1.99E+00
94.30999756	238.574329	1.99E+00
94.31999969	238.5942668	1.98E+00
94.31999969	238.5942668	1.98E+00
94.33000183	238.6142641	1.99E+00
94.33000183	238.6142641	1.99E+00
94.33999634	238.6341423	1.98E+00
94.33999634	238.6341423	1.98E+00
94.34999847	238.65408	1.99E+00
94.34999847	238.65408	1.99E+00
94.36000061	238.6741221	1.99E+00
94.36000061	238.6741221	1.99E+00
94.37000275	238.6942089	1.99E+00
94.37000275	238.6942089	1.99E+00
94.37999725	238.7142062	1.99E+00
94.37999725	238.7142062	1.99E+00
94.38999939	238.7343973	1.99E+00
94.38999939	238.7343973	1.99E+00
94.40000153	238.7544245	1.98E+00
94.40000153	238.7544245	1.98E+00
94.41000366	238.7743175	1.99E+00
94.41000366	238.7743175	1.99E+00
94.41999817	238.7945086	1.99E+00
94.41999817	238.7945086	1.99E+00
94.43000031	238.814342	1.99E+00
94.43000031	238.814342	1.99E+00
94.44000244	238.8343394	1.99E+00
94.44000244	238.8343394	1.99E+00
94.44999695	238.8545156	1.99E+00
94.44999695	238.8545156	1.99E+00
94.45999908	238.8743639	1.99E+00
94.45999908	238.8743639	1.99E+00
94.47000122	238.894555	1.99E+00
94.47000122	238.894555	1.99E+00
94.48000336	238.9142841	1.99E+00
94.48000336	238.9142841	1.99E+00
94.48999786	238.9344752	1.99E+00
94.48999786	238.9344752	1.99E+00
94.5	238.9542639	1.99E+00
94.5	238.9542639	1.99E+00
94.51000214	238.974306	1.99E+00
94.51000214	238.974306	1.99E+00
94.51999664	238.9942437	1.99E+00
94.51999664	238.9942437	1.99E+00
94.52999878	239.0142858	1.99E+00
94.52999878	239.0142858	1.99E+00
94.54000092	239.0343279	1.99E+00
94.54000092	239.0343279	1.99E+00
94.55000305	239.0542656	1.99E+00
94.55000305	239.0542656	1.99E+00
94.55999756	239.0743524	1.99E+00
94.55999756	239.0743524	1.99E+00
94.56999969	239.094305	1.99E+00
94.56999969	239.094305	1.99E+00
94.58000183	239.1141385	1.99E+00
94.58000183	239.1141385	1.99E+00
94.58999634	239.13427	2.00E+00
94.58999634	239.13427	2.00E+00
94.59999847	239.154312	1.99E+00
94.59999847	239.154312	1.99E+00
94.61000061	239.1742945	2.00E+00
94.61000061	239.1742945	2.00E+00
94.62000275	239.1944408	2.00E+00
94.62000275	239.1944408	2.00E+00
94.62999725	239.2144829	1.99E+00
94.62999725	239.2144829	1.99E+00
94.63999939	239.2344207	2.00E+00
94.63999939	239.2344207	2.00E+00
94.65000153	239.2544031	2.00E+00
94.65000153	239.2544031	2.00E+00
94.66000366	239.2745048	2.00E+00
94.66000366	239.2745048	2.00E+00
94.66999817	239.2943829	2.00E+00
94.66999817	239.2943829	2.00E+00
94.68000031	239.314425	2.00E+00
94.68000031	239.314425	2.00E+00
94.69000244	239.3342584	2.00E+00
94.69000244	239.3342584	2.00E+00
94.69999695	239.3544644	2.00E+00
94.69999695	239.3544644	2.00E+00
94.70999908	239.3743873	2.00E+00
94.70999908	239.3743873	2.00E+00
94.72000122	239.3943846	2.00E+00
94.72000122	239.3943846	2.00E+00
94.73000336	239.4142777	2.00E+00
94.73000336	239.4142777	2.00E+00
94.73999786	239.4343048	2.00E+00
94.73999786	239.4343048	2.00E+00
94.75	239.4542575	2.00E+00
94.75	239.4542575	2.00E+00
94.76000214	239.4742846	2.00E+00
94.76000214	239.4742846	2.00E+00
94.76999664	239.4943267	2.00E+00
94.76999664	239.4943267	2.00E+00
94.77999878	239.5143092	2.00E+00
94.77999878	239.5143092	2.00E+00
94.79000092	239.5343065	2.00E+00
94.79000092	239.5343065	2.00E+00
94.80000305	239.5543933	2.00E+00
94.80000305	239.5543933	2.00E+00
94.80999756	239.5742863	2.00E+00
94.80999756	239.5742863	2.00E+00
94.81999969	239.5944178	2.00E+00
94.81999969	239.5944178	2.00E+00
94.83000183	239.6143258	2.00E+00
94.83000183	239.6143258	2.00E+00
94.83999634	239.6344572	2.00E+00
94.83999634	239.6344572	2.00E+00
94.84999847	239.654395	2.00E+00
94.84999847	239.654395	2.00E+00
94.86000061	239.6743774	2.00E+00
94.86000061	239.6743774	2.00E+00
94.87000275	239.6945834	2.00E+00
94.87000275	239.6945834	2.00E+00
94.87999725	239.7143573	2.00E+00
94.87999725	239.7143573	2.00E+00
94.88999939	239.734444	2.01E+00
94.88999939	239.734444	2.01E+00
94.90000153	239.7544414	2.01E+00
94.90000153	239.7544414	2.01E+00
94.91000366	239.7744238	2.01E+00
94.91000366	239.7744238	2.01E+00
94.91999817	239.7944212	2.01E+00
94.91999817	239.7944212	2.01E+00
94.93000031	239.8142546	2.01E+00
94.93000031	239.8142546	2.01E+00
94.94000244	239.834401	2.01E+00
94.94000244	239.834401	2.01E+00
94.94999695	239.8542792	2.00E+00
94.94999695	239.8542792	2.00E+00
94.95999908	239.8743212	2.01E+00
94.95999908	239.8743212	2.01E+00
94.97000122	239.894259	2.01E+00
94.97000122	239.894259	2.01E+00
94.98000336	239.9143457	2.01E+00
94.98000336	239.9143457	2.01E+00
94.98999786	239.9343878	2.01E+00
94.98999786	239.9343878	2.01E+00
95	239.9543256	2.01E+00
95	239.9543256	2.01E+00
95.01000214	239.9744272	2.01E+00
95.01000214	239.9744272	2.01E+00
95.01999664	239.9944097	2.01E+00
95.01999664	239.9944097	2.01E+00
95.02999878	240.0144517	2.01E+00
95.02999878	240.0144517	2.01E+00
95.04000092	240.0343299	2.01E+00
95.04000092	240.0343299	2.01E+00
95.05000305	240.0545806	2.01E+00
95.05000305	240.0545806	2.01E+00
95.05999756	240.0745183	2.01E+00
95.05999756	240.0745183	2.01E+00
95.06999969	240.0945157	2.01E+00
95.06999969	240.0945157	2.01E+00
95.08000183	240.1144981	2.01E+00
95.08000183	240.1144981	2.01E+00
95.08999634	240.1343316	2.01E+00
95.08999634	240.1343316	2.01E+00
95.09999847	240.1544183	2.01E+00
95.09999847	240.1544183	2.01E+00
95.11000061	240.1744008	2.01E+00
95.11000061	240.1744008	2.01E+00
95.12000275	240.1943982	2.01E+00
95.12000275	240.1943982	2.01E+00
95.12999725	240.2145445	2.01E+00
95.12999725	240.2145445	2.01E+00
95.13999939	240.2344376	2.01E+00
95.13999939	240.2344376	2.01E+00
95.15000153	240.2543604	2.01E+00
95.15000153	240.2543604	2.01E+00
95.16000366	240.2743578	2.01E+00
95.16000366	240.2743578	2.01E+00
95.16999817	240.2943999	2.01E+00
95.16999817	240.2943999	2.01E+00
95.18000031	240.3142333	2.02E+00
95.18000031	240.3142333	2.02E+00
95.19000244	240.3343797	2.02E+00
95.19000244	240.3343797	2.02E+00
95.19999695	240.3542578	2.01E+00
95.19999695	240.3542578	2.01E+00
95.20999908	240.3743595	2.02E+00
95.20999908	240.3743595	2.02E+00
95.22000122	240.3945059	2.02E+00
95.22000122	240.3945059	2.02E+00
95.23000336	240.4144287	2.02E+00
95.23000336	240.4144287	2.02E+00
95.23999786	240.4344112	2.02E+00
95.23999786	240.4344112	2.02E+00
95.25	240.4544681	2.02E+00
95.25	240.4544681	2.02E+00
95.26000214	240.4744953	2.02E+00
95.26000214	240.4744953	2.02E+00
95.26999664	240.4945374	2.02E+00
95.26999664	240.4945374	2.02E+00
95.27999878	240.5145943	2.02E+00
95.27999878	240.5145943	2.02E+00
95.29000092	240.5345172	2.02E+00
95.29000092	240.5345172	2.02E+00
95.30000305	240.5544996	2.02E+00
95.30000305	240.5544996	2.02E+00
95.30999756	240.5744076	2.02E+00
95.30999756	240.5744076	2.02E+00
95.31999969	240.5944794	2.02E+00
95.31999969	240.5944794	2.02E+00
95.33000183	240.6144768	2.02E+00
95.33000183	240.6144768	2.02E+00
95.33999634	240.6343699	2.02E+00
95.33999634	240.6343699	2.02E+00
95.34999847	240.654397	2.02E+00
95.34999847	240.654397	2.02E+00
95.36000061	240.6744987	2.02E+00
95.36000061	240.6744987	2.02E+00
95.37000275	240.6944215	2.02E+00
95.37000275	240.6944215	2.02E+00
95.37999725	240.7144189	2.02E+00
95.37999725	240.7144189	2.02E+00
95.38999939	240.7343566	2.02E+00
95.38999939	240.7343566	2.02E+00
95.40000153	240.7544583	2.03E+00
95.40000153	240.7544583	2.03E+00
95.41000366	240.7744408	2.02E+00
95.41000366	240.7744408	2.02E+00
95.41999817	240.7944381	2.02E+00
95.41999817	240.7944381	2.02E+00
95.43000031	240.8144653	2.02E+00
95.43000031	240.8144653	2.02E+00
95.44000244	240.8344179	2.02E+00
95.44000244	240.8344179	2.02E+00
95.44999695	240.8543408	2.02E+00
95.44999695	240.8543408	2.02E+00
95.45999908	240.8745915	2.02E+00
95.45999908	240.8745915	2.02E+00
95.47000122	240.8945292	2.02E+00
95.47000122	240.8945292	2.02E+00
95.48000336	240.9144521	2.03E+00
95.48000336	240.9144521	2.03E+00
95.48999786	240.9345984	2.03E+00
95.48999786	240.9345984	2.03E+00
95.5	240.9545511	2.03E+00
95.5	240.9545511	2.03E+00
95.51000214	240.9746379	2.03E+00
95.51000214	240.9746379	2.03E+00
95.51999664	240.994367	2.03E+00
95.51999664	240.994367	2.03E+00
95.52999878	241.0145581	2.03E+00
95.52999878	241.0145581	2.03E+00
95.54000092	241.0344958	2.03E+00
95.54000092	241.0344958	2.03E+00
95.55000305	241.0543889	2.03E+00
95.55000305	241.0543889	2.03E+00
95.55999756	241.0745203	2.03E+00
95.55999756	241.0745203	2.03E+00
95.56999969	241.094473	2.03E+00
95.56999969	241.094473	2.03E+00
95.58000183	241.1143512	2.03E+00
95.58000183	241.1143512	2.03E+00
95.58999634	241.1344379	2.03E+00
95.58999634	241.1344379	2.03E+00
95.59999847	241.1543906	2.03E+00
95.59999847	241.1543906	2.03E+00
95.61000061	241.174373	2.03E+00
95.61000061	241.174373	2.03E+00
95.62000275	241.1944151	2.03E+00
95.62000275	241.1944151	2.03E+00
95.62999725	241.2144423	2.03E+00
95.62999725	241.2144423	2.03E+00
95.63999939	241.2344992	2.03E+00
95.63999939	241.2344992	2.03E+00
95.65000153	241.2545264	2.03E+00
95.65000153	241.2545264	2.03E+00
95.66000366	241.274479	2.03E+00
95.66000366	241.274479	2.03E+00
95.66999817	241.2945062	2.03E+00
95.66999817	241.2945062	2.03E+00
95.68000031	241.3145483	2.03E+00
95.68000031	241.3145483	2.03E+00
95.69000244	241.3344413	2.03E+00
95.69000244	241.3344413	2.03E+00
95.69999695	241.3545877	2.03E+00
95.69999695	241.3545877	2.03E+00
95.70999908	241.3745105	2.03E+00
95.70999908	241.3745105	2.03E+00
95.72000122	241.3946569	2.03E+00
95.72000122	241.3946569	2.03E+00
95.73000336	241.4144903	2.03E+00
95.73000336	241.4144903	2.03E+00
95.73999786	241.434592	2.04E+00
95.73999786	241.434592	2.04E+00
95.75	241.4544702	2.04E+00
95.75	241.4544702	2.04E+00
95.76000214	241.4744079	2.04E+00
95.76000214	241.4744079	2.04E+00
95.76999664	241.4945543	2.04E+00
95.76999664	241.4945543	2.04E+00
95.77999878	241.5144324	2.04E+00
95.77999878	241.5144324	2.04E+00
95.79000092	241.5344894	2.03E+00
95.79000092	241.5344894	2.03E+00
95.80000305	241.5544719	2.04E+00
95.80000305	241.5544719	2.04E+00
95.80999756	241.5745139	2.04E+00
95.80999756	241.5745139	2.04E+00
95.81999969	241.5943921	2.04E+00
95.81999969	241.5943921	2.04E+00
95.83000183	241.6143745	2.04E+00
95.83000183	241.6143745	2.04E+00
95.83999634	241.6346252	2.04E+00
95.83999634	241.6346252	2.04E+00
95.84999847	241.6544139	2.04E+00
95.84999847	241.6544139	2.04E+00
95.86000061	241.674605	2.04E+00
95.86000061	241.674605	2.04E+00
95.87000275	241.6945428	2.04E+00
95.87000275	241.6945428	2.04E+00
95.87999725	241.7145848	2.04E+00
95.87999725	241.7145848	2.04E+00
95.88999939	241.734612	2.04E+00
95.88999939	241.734612	2.04E+00
95.90000153	241.7545646	2.04E+00
95.90000153	241.7545646	2.04E+00
95.91000366	241.7745918	2.04E+00
95.91000366	241.7745918	2.04E+00
95.91999817	241.7945445	2.04E+00
95.91999817	241.7945445	2.04E+00
95.93000031	241.8145269	2.04E+00
95.93000031	241.8145269	2.04E+00
95.94000244	241.8345243	2.04E+00
95.94000244	241.8345243	2.04E+00
95.94999695	241.854611	2.04E+00
95.94999695	241.854611	2.04E+00
95.95999908	241.8744445	2.04E+00
95.95999908	241.8744445	2.04E+00
95.97000122	241.8943375	2.04E+00
95.97000122	241.8943375	2.04E+00
95.98000336	241.9144243	2.04E+00
95.98000336	241.9144243	2.04E+00
95.98999786	241.9343621	2.05E+00
95.98999786	241.9343621	2.05E+00
96	241.9544488	2.04E+00
96	241.9544488	2.04E+00
96.01000214	241.9744015	2.04E+00
96.01000214	241.9744015	2.04E+00
96.01999664	241.9945329	2.05E+00
96.01999664	241.9945329	2.05E+00
96.02999878	242.014426	2.04E+00
96.02999878	242.014426	2.04E+00
96.04000092	242.0344085	2.05E+00
96.04000092	242.0344085	2.05E+00
96.05000305	242.0545548	2.05E+00
96.05000305	242.0545548	2.05E+00
96.05999756	242.0744926	2.05E+00
96.05999756	242.0744926	2.05E+00
96.06999969	242.0945346	2.05E+00
96.06999969	242.0945346	2.05E+00
96.08000183	242.1145171	2.05E+00
96.08000183	242.1145171	2.05E+00
96.08999634	242.1345592	2.05E+00
96.08999634	242.1345592	2.05E+00
96.09999847	242.1546012	2.05E+00
96.09999847	242.1546012	2.05E+00
96.11000061	242.1745241	2.05E+00
96.11000061	242.1745241	2.05E+00
96.12000275	242.1945214	2.05E+00
96.12000275	242.1945214	2.05E+00
96.12999725	242.2146082	2.05E+00
96.12999725	242.2146082	2.05E+00
96.13999939	242.2345012	2.05E+00
96.13999939	242.2345012	2.05E+00
96.15000153	242.2543943	2.05E+00
96.15000153	242.2543943	2.05E+00
96.16000366	242.2744811	2.05E+00
96.16000366	242.2744811	2.05E+00
96.16999817	242.2943741	2.05E+00
96.16999817	242.2943741	2.05E+00
96.18000031	242.3142523	2.05E+00
96.18000031	242.3142523	2.05E+00
96.19000244	242.3344433	2.05E+00
96.19000244	242.3344433	2.05E+00
96.19999695	242.3542321	2.05E+00
96.19999695	242.3542321	2.05E+00
96.20999908	242.3743337	2.05E+00
96.20999908	242.3743337	2.05E+00
96.22000122	242.3942566	2.05E+00
96.22000122	242.3942566	2.05E+00
96.23000336	242.414403	2.05E+00
96.23000336	242.414403	2.05E+00
96.23999786	242.434445	2.05E+00
96.23999786	242.434445	2.05E+00
96.25	242.4544424	2.05E+00
96.25	242.4544424	2.05E+00
96.26000214	242.4745142	2.05E+00
96.26000214	242.4745142	2.05E+00
96.26999664	242.4944669	2.05E+00
96.26999664	242.4944669	2.05E+00
96.27999878	242.5144494	2.06E+00
96.27999878	242.5144494	2.06E+00
96.29000092	242.5345957	2.05E+00
96.29000092	242.5345957	2.05E+00
96.30000305	242.5546229	2.05E+00
96.30000305	242.5546229	2.05E+00
96.30999756	242.5745308	2.06E+00
96.30999756	242.5745308	2.06E+00
96.31999969	242.5946027	2.06E+00
96.31999969	242.5946027	2.06E+00
96.33000183	242.6146597	2.06E+00
96.33000183	242.6146597	2.06E+00
96.33999634	242.6344931	2.06E+00
96.33999634	242.6344931	2.06E+00
96.34999847	242.6545203	2.06E+00
96.34999847	242.6545203	2.06E+00
96.36000061	242.6744133	2.06E+00
96.36000061	242.6744133	2.06E+00
96.37000275	242.6944554	2.06E+00
96.37000275	242.6944554	2.06E+00
96.37999725	242.7144527	2.06E+00
96.37999725	242.7144527	2.06E+00
96.38999939	242.7343756	2.06E+00
96.38999939	242.7343756	2.06E+00
96.40000153	242.7544177	2.06E+00
96.40000153	242.7544177	2.06E+00
96.41000366	242.7743107	2.06E+00
96.41000366	242.7743107	2.06E+00
96.41999817	242.7942932	2.06E+00
96.41999817	242.7942932	2.06E+00
96.43000031	242.8141713	2.06E+00
96.43000031	242.8141713	2.06E+00
96.44000244	242.834273	2.06E+00
96.44000244	242.834273	2.06E+00
96.44999695	242.8542703	2.06E+00
96.44999695	242.8542703	2.06E+00
96.45999908	242.8744018	2.06E+00
96.45999908	242.8744018	2.06E+00
96.47000122	242.8945035	2.06E+00
96.47000122	242.8945035	2.06E+00
96.48000336	242.9144263	2.06E+00
96.48000336	242.9144263	2.06E+00
96.48999786	242.9346323	2.06E+00
96.48999786	242.9346323	2.06E+00
96.5	242.9545105	2.06E+00
96.5	242.9545105	2.06E+00
96.51000214	242.9745525	2.06E+00
96.51000214	242.9745525	2.06E+00
96.51999664	242.9944903	2.06E+00
96.51999664	242.9944903	2.06E+00
96.52999878	243.0146366	2.07E+00
96.52999878	243.0146366	2.07E+00
96.54000092	243.0345744	2.06E+00
96.54000092	243.0345744	2.06E+00
96.55000305	243.0544972	2.06E+00
96.55000305	243.0544972	2.06E+00
96.55999756	243.0744946	2.07E+00
96.55999756	243.0744946	2.07E+00
96.56999969	243.0944324	2.06E+00
96.56999969	243.0944324	2.06E+00
96.58000183	243.1144297	2.07E+00
96.58000183	243.1144297	2.07E+00
96.58999634	243.1344122	2.07E+00
96.58999634	243.1344122	2.07E+00
96.59999847	243.1542903	2.07E+00
96.59999847	243.1542903	2.07E+00
96.61000061	243.1744367	2.07E+00
96.61000061	243.1744367	2.07E+00
96.62000275	243.1943744	2.07E+00
96.62000275	243.1943744	2.07E+00
96.62999725	243.2143718	2.07E+00
96.62999725	243.2143718	2.07E+00
96.63999939	243.2343543	2.07E+00
96.63999939	243.2343543	2.07E+00
96.65000153	243.2544559	2.07E+00
96.65000153	243.2544559	2.07E+00
96.66000366	243.2743341	2.07E+00
96.66000366	243.2743341	2.07E+00
96.66999817	243.2944357	2.07E+00
96.66999817	243.2944357	2.07E+00
96.68000031	243.3144182	2.07E+00
96.68000031	243.3144182	2.07E+00
96.69000244	243.3344603	2.07E+00
96.69000244	243.3344603	2.07E+00
96.69999695	243.3544874	2.07E+00
96.69999695	243.3544874	2.07E+00
96.70999908	243.3745444	2.07E+00
96.70999908	243.3745444	2.07E+00
96.72000122	243.3946162	2.07E+00
96.72000122	243.3946162	2.07E+00
96.73000336	243.4145689	2.07E+00
96.73000336	243.4145689	2.07E+00
96.73999786	243.4346557	2.07E+00
96.73999786	243.4346557	2.07E+00
96.75	243.4545487	2.07E+00
96.75	243.4545487	2.07E+00
96.76000214	243.4746355	2.07E+00
96.76000214	243.4746355	2.07E+00
96.76999664	243.4944093	2.07E+00
96.76999664	243.4944093	2.07E+00
96.77999878	243.514511	2.07E+00
96.77999878	243.514511	2.07E+00
96.79000092	243.5344934	2.07E+00
96.79000092	243.5344934	2.07E+00
96.80000305	243.5544461	2.07E+00
96.80000305	243.5544461	2.07E+00
96.80999756	243.574369	2.07E+00
96.80999756	243.574369	2.07E+00
96.81999969	243.5944706	2.07E+00
96.81999969	243.5944706	2.07E+00
96.83000183	243.6144084	2.07E+00
96.83000183	243.6144084	2.07E+00
96.83999634	243.6343312	2.08E+00
96.83999634	243.6343312	2.08E+00
96.84999847	243.6544329	2.08E+00
96.84999847	243.6544329	2.08E+00
96.86000061	243.674475	2.07E+00
96.86000061	243.674475	2.07E+00
96.87000275	243.694368	2.08E+00
96.87000275	243.694368	2.08E+00
96.87999725	243.7146038	2.08E+00
96.87999725	243.7146038	2.08E+00
96.88999939	243.7344968	2.08E+00
96.88999939	243.7344968	2.08E+00
96.90000153	243.7545389	2.08E+00
96.90000153	243.7545389	2.08E+00
96.91000366	243.7744766	2.08E+00
96.91000366	243.7744766	2.08E+00
96.91999817	243.7945485	2.08E+00
96.91999817	243.7945485	2.08E+00
96.93000031	243.8145012	2.08E+00
96.93000031	243.8145012	2.08E+00
96.94000244	243.8345283	2.08E+00
96.94000244	243.8345283	2.08E+00
96.94999695	243.85463	2.08E+00
96.94999695	243.85463	2.08E+00
96.95999908	243.8745677	2.08E+00
96.95999908	243.8745677	2.08E+00
96.97000122	243.8946545	2.08E+00
96.97000122	243.8946545	2.08E+00
96.98000336	243.9145476	2.08E+00
96.98000336	243.9145476	2.08E+00
96.98999786	243.9345449	2.08E+00
96.98999786	243.9345449	2.08E+00
97	243.9544231	2.08E+00
97	243.9544231	2.08E+00
97.01000214	243.9744055	2.08E+00
97.01000214	243.9744055	2.08E+00
97.01999664	243.9945519	2.08E+00
97.01999664	243.9945519	2.08E+00
97.02999878	244.0143853	2.08E+00
97.02999878	244.0143853	2.08E+00
97.04000092	244.0345317	2.08E+00
97.04000092	244.0345317	2.08E+00
97.05000305	244.0544099	2.08E+00
97.05000305	244.0544099	2.08E+00
97.05999756	244.0745115	2.08E+00
97.05999756	244.0745115	2.08E+00
97.06999969	244.094494	2.08E+00
97.06999969	244.094494	2.08E+00
97.08000183	244.1144466	2.08E+00
97.08000183	244.1144466	2.08E+00
97.08999634	244.1344738	2.09E+00
97.08999634	244.1344738	2.09E+00
97.09999847	244.1545159	2.08E+00
97.09999847	244.1545159	2.08E+00
97.11000061	244.1745579	2.09E+00
97.11000061	244.1745579	2.09E+00
97.12000275	244.1945553	2.08E+00
97.12000275	244.1945553	2.08E+00
97.12999725	244.2146271	2.08E+00
97.12999725	244.2146271	2.08E+00
97.13999939	244.2347288	2.08E+00
97.13999939	244.2347288	2.08E+00
97.15000153	244.2545623	2.09E+00
97.15000153	244.2545623	2.09E+00
97.16000366	244.2746639	2.09E+00
97.16000366	244.2746639	2.09E+00
97.16999817	244.2945421	2.09E+00
97.16999817	244.2945421	2.09E+00
97.18000031	244.3145245	2.09E+00
97.18000031	244.3145245	2.09E+00
97.19000244	244.3344772	2.09E+00
97.19000244	244.3344772	2.09E+00
97.19999695	244.3545491	2.09E+00
97.19999695	244.3545491	2.09E+00
97.20999908	244.374606	2.09E+00
97.20999908	244.374606	2.09E+00
97.22000122	244.3944842	2.09E+00
97.22000122	244.3944842	2.09E+00
97.23000336	244.4145262	2.09E+00
97.23000336	244.4145262	2.09E+00
97.23999786	244.434464	2.09E+00
97.23999786	244.434464	2.09E+00
97.25	244.4544911	2.09E+00
97.25	244.4544911	2.09E+00
97.26000214	244.4743991	2.09E+00
97.26000214	244.4743991	2.09E+00
97.26999664	244.494471	2.09E+00
97.26999664	244.494471	2.09E+00
97.27999878	244.5144683	2.09E+00
97.27999878	244.5144683	2.09E+00
97.29000092	244.5344061	2.09E+00
97.29000092	244.5344061	2.09E+00
97.30000305	244.5545077	2.09E+00
